symbol,signal_date,entry_date,entry_price,direction,atr_at_signal,upper_channel,lower_channel,channel_width,trend_filter,breakout_strength,volume,target_price,stop_price,label_horizon_days,label_target_atr,label_stop_atr,label_event,label_event_date,label_event_price,label,days_to_event,return_3d,return_5d,return_10d,return_20d,vol_5d,vol_10d,vol_20d,volume_avg_20d,volume_ratio_20d,volume_zscore_20d,dollar_volume,dollar_volume_avg_20d,dollar_volume_ratio_20d,atr_pct,channel_width_pct,atr_ratio_20d,atr_zscore_20d,realized_vol_ratio,realized_vol_regime,range_expansion_1d,close_location_in_bar,breakout_vol_confirmation,breakout_volume_confirmation,distance_from_trend,distance_from_upper_channel,trend_slope_5d,trend_slope_10d,shy_close,vix_close,shy_return_5d,shy_return_20d,vix_return_1d,vix_return_5d,vix_return_20d,vix_level_zscore_20d,vix_level_pct_to_20d_mean,vix_level_zscore_60d,vix_percentile_60d,vix_ma_5,vix_ma_20,vix_trend_5d,vix_trend_20d,vix_spike_flag,vix_above_20d_mean_flag,shy_trend_20d,iv_30d,hv_30d,iv_hv_spread,iv_hv_ratio,iv_change_1d,iv_change_5d,iv_change_20d,hv_change_20d,iv_zscore_20d,iv_zscore_60d,iv_percentile_60d,iv_trend_5d,iv_trend_20d,iv_spike_flag,iv_rich_vs_hv_flag,iv_breakout_confirmation,iv_regime_confirmation,downside_label
GLD,2024-05-20,2024-05-21,224.77,LONG,2.6114285714285654,223.86,210.71,13.150000000000006,216.6145,0.26805251641137484,4093457.0,228.68714285714285,222.15857142857143,15,1.5,1.0,stop_first,2024-05-22,222.15857142857143,0,2,0.01661460455430319,0.03837972810505885,0.04349442379182156,0.04170339100988074,0.11275177521467922,0.14414199697590513,0.1412408605518516,4966222.7,0.8242596531162406,-0.5860976740087579,919226703.92,1075917748.7175002,0.8543652198467059,0.011629090538958699,0.05855895974349842,0.868047723630319,-0.8598199670649219,1.0205403479752129,0.9618204256168639,1.0109409190371963,0.5833333333333334,0.23268237668427266,0.22094487419417522,0.036680369965999556,0.0031172069825435903,0.0021930179674796157,-0.0003991675165319064,81.4,12.15,0.0012300123001232066,0.002339613348109948,0.01334445371142623,-0.10661764705882348,-0.2827626918536009,-1.3096763959160709,-0.1225219369515762,-1.3937211064162438,0.03333333333333333,12.486,13.8465,-0.04057169202397404,-0.12049417219805003,0.0,0.0,0.002339613348109948,0.16152312,0.18079477,-0.01927165,0.8934059320410651,0.033519568443530545,0.0737652934808708,-0.0028420182107460334,0.03161229975343871,1.4537548849597457,0.8427449613007286,0.8,0.08045341594425315,-0.039272391420621444,1.0,0.0,-0.0051658142778992725,0.21444201312909988,1
TLT,2024-06-04,2024-06-05,92.99,LONG,0.9021428571428548,92.43,88.68,3.75,90.945,0.2660332541567646,32201440.0,94.34321428571428,92.08785714285715,15,1.5,1.0,stop_first,2024-06-07,92.08785714285715,0,3,0.03150044523597506,0.028866437215499197,0.017010535557506534,0.027497505266659283,0.14527941010310982,0.14530814342257786,0.12491421646442573,24024079.45,1.340381847596662,1.1038733226606772,2984107444.8,2184692037.8335004,1.3659167485039485,0.00973500439346989,0.040466170281644544,1.1071178120617076,1.4585433923612383,1.1632634581986119,0.9553227034619066,0.8978622327791023,0.8395061728395122,0.2945301542776934,0.3565861447287965,0.018967507834405505,0.0025898348980251955,0.004301229632656112,0.011798474709210138,81.38,13.16,0.0009840098400983877,0.0011071472505841395,0.0038138825324181003,0.018575851393188847,-0.024462564862861358,0.41197800764389836,0.02158049992237232,-0.6656050639847615,0.3333333333333333,13.588,12.882,0.09228295819935695,-0.1996769383697813,0.0,1.0,0.0011071472505841395,0.14069576,0.11980491,0.020890850000000002,1.17437390504279,0.0704105638936059,0.2081515505636966,0.11821848994626105,-0.1435542300968159,2.2343102055979887,0.6962456451012561,0.75,0.1620571686816359,-0.16409723550157052,1.0,1.0,0.005557660807600846,0.19952494061757345,1
QQQ,2024-06-05,2024-06-06,464.22,LONG,5.392857142857151,460.58,437.55,23.029999999999973,451.81149999999997,0.5470198675496659,23273329.0,472.30928571428575,458.82714285714286,15,1.5,1.0,target_first,2024-06-12,472.30928571428575,1,7,0.028444010561114563,0.01553325738322675,0.016959192628345665,0.05271166424418605,0.16059532237007965,0.13329857181656907,0.10988781541708703,20661204.25,1.126426548926837,0.522746189611649,10787886191.369999,9334931499.5115,1.15564706521248,0.011634321711339398,0.049683947101589916,1.0573267139546119,0.36961835057545095,1.2130423314962158,0.7321119434930122,1.268344370860931,0.9883040935672456,0.5783787190241753,0.6161777015983857,0.02593670147838204,0.006364205121567081,0.012189425600481973,0.028800207667531552,81.46,12.63,0.002337886058816352,0.0019680196801967753,-0.04027355623100304,-0.11554621848739488,-0.04535147392290251,-0.33036372702121275,-0.017273576097105336,-0.9338844545751518,0.15,13.258000000000001,12.851999999999999,0.025843392138656718,-0.19717649998438325,0.0,0.0,0.0019680196801967753,0.14841077,0.16426941,-0.015858640000000007,0.9034595668177051,-0.036979821908702526,-0.003411188758219663,-0.06863919673826469,-0.09116459097695306,-0.1077188575691305,-0.989470673820737,0.16666666666666666,0.07454229814878599,-0.20372198346924497,0.0,0.0,-0.008674991152317837,0.09116997792494431,0
SPY,2024-06-05,2024-06-06,534.98,LONG,4.672857142857124,533.07,515.14,17.930000000000064,526.6865,0.3424029348822809,29829983.0,541.9892857142858,530.3071428571429,15,1.5,1.0,target_first,2024-06-12,541.9892857142858,1,7,0.013842273925327442,0.016289678768294902,0.0062292984040950294,0.03389797733689126,0.10458994004995055,0.10299553367392848,0.08631926077529399,30469117.65,0.9790235261374561,-0.09316617325481266,15949197010.609999,16044193330.129501,0.9940790840919931,0.008739703261557829,0.03353470364897987,1.0335729520499222,0.22288933259689503,1.193192953100538,0.7738764899545862,1.277590950779589,0.9966499162478902,0.3538984121968363,0.3352205286682644,0.015157973481378267,0.0029925000467576433,0.008662037848298443,0.01959089487994281,81.46,12.63,0.002337886058816352,0.0019680196801967753,-0.04027355623100304,-0.11554621848739488,-0.04535147392290251,-0.33036372702121275,-0.017273576097105336,-0.9338844545751518,0.15,13.258000000000001,12.851999999999999,0.025843392138656718,-0.19717649998438325,0.0,0.0,0.0019680196801967753,0.10824827,0.1178841,-0.009635830000000012,0.9182601385598227,-0.04961668430939925,-0.031392077814864416,-0.053967783701680094,-0.15305650615054434,0.11767643867168524,-0.7735195233897191,0.25,0.09069744363523524,-0.2288430730935075,0.0,0.0,-0.0032993364720267327,0.08560073372057023,0
TLT,2024-06-05,2024-06-06,92.92,LONG,0.8714285714285686,92.8,88.68,4.11999999999999,91.0755,0.6311475409836054,30350039.0,94.22714285714285,92.04857142857144,15,1.5,1.0,stop_first,2024-06-07,92.04857142857144,0,2,0.03206191265892744,0.04911216003596297,0.019216071623539666,0.028763500110204898,0.03691710591881812,0.14696538683779478,0.12557504032207994,24385733.6,1.2445817500442142,0.792039398944666,2833176140.6499996,2221469215.494,1.2753614233722212,0.009335067717499396,0.04413497589716112,1.0692375109552985,0.9408562899907041,1.170339157055829,0.9533166796969474,1.113114754098363,1.0,0.6748466257668675,0.785514711093478,0.02497378548566836,0.005891805034815181,0.005320470011645595,0.011809470906818609,81.46,12.63,0.002337886058816352,0.0019680196801967753,-0.04027355623100304,-0.11554621848739488,-0.04535147392290251,-0.33036372702121275,-0.017273576097105336,-0.9338844545751518,0.15,13.258000000000001,12.851999999999999,0.025843392138656718,-0.19717649998438325,0.0,0.0,0.0019680196801967753,0.14334681,0.11958267,0.02376413999999999,1.1987256180180623,0.01884242993534402,0.15017199606260934,0.17608756882644694,-0.15700534208971717,2.1097458656953005,0.8941455641090105,0.7833333333333333,0.16256367189258825,-0.15342597582536377,0.0,1.0,0.01499867852459013,0.4943989071038242,1
QQQ,2024-06-11,2024-06-12,471.99,LONG,5.605714285714295,465.74,441.65,24.090000000000032,456.45950000000005,0.40672782874617186,16201671.0,480.3985714285715,466.38428571428574,15,1.5,1.0,target_first,2024-06-17,480.3985714285715,1,6,0.010035177072317936,0.03004159605607759,0.018143056038983696,0.05628780355691965,0.12146742135670775,0.12713679229533542,0.11159498784982114,20096496.6,0.8061938019584965,-0.72663915053342,7582706061.42,9156099953.402,0.8281589432193347,0.011977510118615219,0.05147215930943129,1.1371276225802711,1.226572452731339,1.1392697355407184,0.7719489635570849,1.089959225280327,0.9803600654664477,0.46250144893937006,0.32790145461920056,0.025326452839737,0.004871586684329672,0.01288913150087323,0.026263664120077967,81.36,12.85,-0.00024576062914716257,0.0007380073800737907,0.008634222919937207,-0.023556231003039496,-0.05514705882352944,0.10681024367963254,0.0055166477561721106,-0.7349143998215107,0.26666666666666666,12.604000000000001,12.779499999999999,-0.07241683838681179,-0.161340070875443,0.0,1.0,0.0007380073800737907,0.14593435,0.14915688,-0.0032225300000000012,0.978395029448189,-0.002495634638706168,-0.05304902247567522,-0.09366063922067458,-0.17157466367288354,-0.20480192693782692,-1.0070360819337147,0.13333333333333333,-0.04649241563398088,-0.18827717185072212,0.0,0.0,-0.0013106926299694018,0.054230377166156245,0
QQQ,2024-06-12,2024-06-13,477.72,LONG,5.944285714285725,468.14,442.46,25.680000000000007,457.8705,1.0110550348473892,23310563.0,486.6364285714286,471.7757142857143,15,1.5,1.0,target_first,2024-06-17,486.6364285714286,1,5,0.02417055469155005,0.022911138437641698,0.038800280431162903,0.06328347498486298,0.08161821030830099,0.12787662253989435,0.1166233733233235,19984673.3,1.166422020018711,0.6313728621519202,11052703446.449999,9139125793.626,1.2093830084009356,0.012536719844533849,0.0541600759253401,1.2024100215283695,1.7473781742652685,1.09649222875223,0.7994481701843537,0.8764720019226098,0.548944337811894,1.2157027062172157,1.17931685609678,0.035554812987515,0.012675313719287127,0.013410459893119286,0.02576335129673657,81.47,12.04,0.0001227596366315531,0.0011059228311625091,-0.06303501945525292,-0.046714172604909066,-0.10283159463487335,-1.0134288645858955,-0.052751662011722655,-1.141637320820201,0.05,12.486,12.7105,-0.058228993815055086,-0.15201147508172652,0.0,0.0,0.0011059228311625091,0.13579054,0.14983948,-0.01404894000000001,0.9062400643675484,-0.06950940611309131,-0.08503580973267644,-0.14004222699489122,-0.15360472491747423,-1.741792590962136,-1.4612601808146513,0.03333333333333333,-0.062299689365714284,-0.18525472001061494,0.0,0.0,-0.01420425152126889,0.03370183449491297,0
SPY,2024-06-12,2024-06-13,543.14,LONG,5.303571428571412,537.01,518.36,18.649999999999977,530.698,0.820202020202027,37681457.0,551.0953571428571,537.8364285714285,15,1.5,1.0,target_first,2024-07-03,551.0953571428571,1,21,0.01376378719499649,0.012512390820506258,0.029005892415890466,0.034511752340913526,0.05175464206217865,0.08273751742787935,0.08821638393042107,29344349.6,1.284112870574579,1.125251646597546,20399233561.52,15567764886.342001,1.3103508249547609,0.009796755261880102,0.034450273385547465,1.2055234894425348,1.7259730332879346,0.937892869119833,0.8171971723297977,0.7202693602693719,0.27748691099477624,0.988772801441764,1.0532319706126938,0.020090522293281746,0.008035318457218898,0.007616485328558742,0.01634449746104427,81.47,12.04,0.0001227596366315531,0.0011059228311625091,-0.06303501945525292,-0.046714172604909066,-0.10283159463487335,-1.0134288645858955,-0.052751662011722655,-1.141637320820201,0.05,12.486,12.7105,-0.058228993815055086,-0.15201147508172652,0.0,0.0,0.0011059228311625091,0.09829495,0.11048657,-0.01219162,0.8896551861461534,-0.10494368732064363,-0.09194899835350712,-0.13916313600327324,-0.1935110257888859,-1.3152055578466317,-1.2517318614128028,0.03333333333333333,-0.0633284735003471,-0.1911491003319138,0.0,0.0,-0.009999591353535437,0.027340067340067567,0
TLT,2024-06-13,2024-06-14,94.42,LONG,1.1378571428571393,93.57,88.68,4.889999999999986,91.5545,0.27244193345888545,24958074.0,96.12678571428572,93.28214285714286,15,1.5,1.0,stop_first,2024-06-17,93.28214285714286,0,4,0.03289690835075354,0.007188069949576326,0.044968833481745296,0.019326818675352797,0.19430851339905336,0.15571443437743335,0.1471914152207939,24094554.75,1.035838771828726,0.11975418928461504,2343063987.12,2205422386.7275,1.062410539233139,0.012120335991234974,0.052087771623348815,1.3240244358558761,2.2854225585611236,1.0579043223672693,1.0643428521026876,0.9139987445072149,0.8942307692307689,0.360719777251385,0.2822059177486954,0.02540017148255947,0.0033020877716233733,0.00359544649855037,0.009894382704133786,81.6,11.94,0.0015956793911868772,0.000858579663927328,-0.00830564784053156,-0.05087440381558028,-0.04096385542168668,-1.0944349997635798,-0.05873078439101309,-1.165242788987618,0.03333333333333333,12.357999999999999,12.685,-0.04052795031055911,-0.13713352833140613,0.0,0.0,0.000858579663927328,0.13821934,0.12461489,0.01360444999999999,1.109171945663957,0.030902228726986225,-0.04716566278037726,0.1431009245830146,-0.0894327412698468,1.0043424714635267,0.45194390123255856,0.65,-0.0024557679088221818,-0.07534178875086583,1.0,1.0,0.0037064226616447316,0.17708725674827555,1
TLT,2024-06-14,2024-06-17,93.52,LONG,1.1657142857142833,93.99,88.68,5.309999999999988,91.6875,0.5833333333333404,22155354.0,95.26857142857142,92.35428571428571,15,1.5,1.0,stop_first,2024-06-28,92.35428571428571,0,12,0.030926712403354095,0.03464480874316944,0.046655610834715366,0.028909901097706747,0.11434053412756559,0.15651833983231475,0.1491747466567279,23945677.65,0.9252339534437858,-0.24801799576858855,2097447363.18,2194670866.8385,0.9557001894327081,0.01231344972762526,0.05608957431076358,1.3303986304719975,2.088783744595837,1.0492281256725409,1.0709769925445658,0.5147058823529496,0.7166666666666679,0.7760658677753413,0.5397198061755483,0.03252897068847991,0.007182845674448155,0.004574339870713207,0.010519877001752276,81.61,12.66,0.004307162195422043,0.0017184239597398676,0.06030150753768848,0.036006546644844484,0.019323671497584627,-0.05456829480409382,-0.002914074190753624,-0.7774722202012585,0.23333333333333334,12.446,12.697,-0.023076923076923106,-0.11960893080016655,1.0,0.0,0.0017184239597398676,0.14874414,0.12458314,0.024161000000000002,1.1939347491161325,0.07614563924267048,0.12431005271048767,0.28885835750778077,-0.07779080428561103,1.6025154579191336,1.2083978955007066,0.9,0.010287526941533232,-0.05278641310655974,1.0,1.0,0.014093916666666838,0.5250000000000064,1
