symbol,signal_date,entry_date,entry_price,direction,atr_at_signal,upper_channel,lower_channel,channel_width,trend_filter,breakout_strength,volume,target_price,stop_price,label_horizon_days,label_target_atr,label_stop_atr,label_event,label_event_date,label_event_price,label,days_to_event
GLD,2021-09-03,2021-09-07,169.56,LONG,1.442142857142853,170.19,160.68,9.509999999999991,167.2145,0.6032689450222931,6281436.0,171.72321428571428,168.11785714285716,15,1.5,1.0,stop_first,2021-09-07,168.11785714285716,0,1
TLT,2021-09-14,2021-09-15,151.21,LONG,1.4007142857142827,150.81,146.65,4.159999999999997,149.17800000000003,0.2141764405915435,15371262.0,153.31107142857144,149.80928571428572,15,1.5,1.0,stop_first,2021-09-16,149.80928571428572,0,2
XLE,2021-09-15,2021-09-16,25.11,LONG,0.6100000000000002,24.85,22.57,2.280000000000001,24.069,0.45901639344261885,68985486.0,26.025,24.5,15,1.5,1.0,stop_first,2021-09-20,24.5,0,5
XLE,2021-09-27,2021-09-28,26.61,LONG,0.7671428571428576,25.58,23.24,2.34,24.462,1.0167597765363137,73753146.0,27.760714285714286,25.84285714285714,15,1.5,1.0,target_first,2021-10-05,27.760714285714286,1,8
XLE,2021-10-04,2021-10-05,27.75,LONG,0.7499999999999998,26.95,23.24,3.710000000000001,25.065,0.546666666666667,93387694.0,28.875,27.0,15,1.5,1.0,stop_first,2021-10-06,27.0,0,2
XLE,2021-10-08,2021-10-11,28.73,LONG,0.7235714285714285,28.03,23.24,4.790000000000003,25.797000000000004,0.35932872655478504,77051416.0,29.815357142857142,28.00642857142857,15,1.5,1.0,stop_first,2021-10-13,28.00642857142857,0,3
QQQ,2021-10-19,2021-10-20,375.94,LONG,5.445714285714282,374.04,350.32,23.720000000000027,363.827,0.2625918153200434,20413146.0,384.1085714285714,370.4942857142857,15,1.5,1.0,target_first,2021-10-28,384.1085714285714,1,9
SPY,2021-10-19,2021-10-20,451.13,LONG,5.7921428571428635,447.55,426.36,21.189999999999998,438.0995,0.533481317055119,35357494.0,459.8182142857143,445.33785714285716,15,1.5,1.0,target_first,2021-11-01,459.8182142857143,1,13
SPY,2021-10-20,2021-10-21,451.76,LONG,5.371428571428579,450.7,426.36,24.339999999999975,438.82699999999994,0.31835106382979356,33853976.0,459.81714285714287,446.3885714285714,15,1.5,1.0,target_first,2021-11-01,459.81714285714287,1,12
XLE,2021-10-20,2021-10-21,29.02,LONG,0.6299999999999996,29.11,24.08,5.030000000000001,27.4745,0.2222222222222233,44208550.0,29.965,28.39,15,1.5,1.0,timeout,2021-11-10,28.74,0,21
SPY,2021-10-25,2021-10-26,457.2,LONG,4.379285714285719,454.67,426.36,28.310000000000002,440.45349999999996,0.20094601206980792,30727454.0,463.76892857142855,452.82071428571425,15,1.5,1.0,target_first,2021-11-03,463.76892857142855,1,9
XLE,2021-10-25,2021-10-26,29.5,LONG,0.5857142857142854,29.25,25.98,3.2699999999999996,27.975500000000004,0.2560975609756075,45322372.0,30.378571428571426,28.914285714285715,15,1.5,1.0,stop_first,2021-10-27,28.914285714285715,0,2
TLT,2021-10-27,2021-10-28,147.79,LONG,1.4942857142857153,146.0,141.45,4.550000000000011,144.2335,1.1644359464627203,17504658.0,150.03142857142856,146.29571428571427,15,1.5,1.0,stop_first,2021-11-01,146.29571428571427,0,5
QQQ,2021-10-28,2021-10-29,381.06,LONG,4.327142857142856,383.15,350.32,32.829999999999984,368.041,0.24727632882140485,24203231.0,387.55071428571426,376.73285714285714,15,1.5,1.0,target_first,2021-11-01,387.55071428571426,1,4
QQQ,2021-10-29,2021-11-01,386.56,LONG,4.3757142857142854,384.48,350.32,34.160000000000025,369.3375,0.37251061051256834,26578752.0,393.12357142857144,382.1842857142857,15,1.5,1.0,target_first,2021-11-03,393.12357142857144,1,3
IWM,2021-11-01,2021-11-02,234.38,LONG,3.1678571428571365,230.72,216.76,13.960000000000008,225.29850000000002,1.0227733934611098,24592022.0,239.1317857142857,231.21214285714285,15,1.5,1.0,target_first,2021-11-03,239.1317857142857,1,2
QQQ,2021-11-01,2021-11-02,386.8,LONG,4.325000000000001,386.28,350.32,35.95999999999998,371.078,0.26589595375723324,19433057.0,393.2875,382.475,15,1.5,1.0,target_first,2021-11-03,393.2875,1,2
QQQ,2021-11-02,2021-11-03,389.53,LONG,4.270714285714287,387.56,353.15,34.410000000000025,372.6615,0.348887773875232,17722859.0,395.9360714285714,385.2592857142857,15,1.5,1.0,target_first,2021-11-04,395.9360714285714,1,2
SPY,2021-11-02,2021-11-03,461.3,LONG,3.584285714285715,460.71,427.54,33.16999999999996,448.2595,0.33200478278198414,31098995.0,466.6764285714286,457.7157142857143,15,1.5,1.0,target_first,2021-11-04,466.6764285714286,1,2
IWM,2021-11-03,2021-11-04,239.48,LONG,3.2957142857142805,234.85,216.76,18.090000000000003,226.9085,1.1499783268313821,30211464.0,244.42357142857142,236.18428571428572,15,1.5,1.0,target_first,2021-11-08,244.42357142857142,1,5
QQQ,2021-11-03,2021-11-04,394.46,LONG,4.147857142857142,389.54,353.15,36.39000000000004,374.337,0.8775615636300984,24806394.0,400.6817857142857,390.3121428571428,15,1.5,1.0,target_first,2021-11-05,400.6817857142857,1,2
SPY,2021-11-03,2021-11-04,465.36,LONG,3.358571428571427,462.23,427.54,34.69,449.7505,0.7413866439812876,36111379.0,470.39785714285716,462.00142857142856,15,1.5,1.0,target_first,2021-11-05,470.39785714285716,1,2
QQQ,2021-11-04,2021-11-05,400.04,LONG,4.404285714285712,393.61,356.48,37.129999999999995,376.09950000000003,1.0467077521894295,28115871.0,406.6464285714286,395.6357142857143,15,1.5,1.0,stop_first,2021-11-09,395.6357142857143,0,5
SPY,2021-11-04,2021-11-05,469.28,LONG,3.2528571428571404,465.15,431.54,33.60999999999996,451.163,0.5410628019323822,34005044.0,474.15928571428566,466.02714285714285,15,1.5,1.0,stop_first,2021-11-09,466.02714285714285,0,5
IWM,2021-11-05,2021-11-08,243.74,LONG,3.5049999999999932,240.94,219.83,21.109999999999985,228.68449999999999,0.24821683309557951,26509407.0,248.9975,240.235,15,1.5,1.0,stop_first,2021-11-09,240.235,0,2
SPY,2021-11-05,2021-11-08,469.7,LONG,3.214285714285706,467.0,431.54,35.45999999999998,452.6965,0.47599999999999276,44787011.0,474.52142857142854,466.48571428571427,15,1.5,1.0,stop_first,2021-11-09,466.48571428571427,0,2
TLT,2021-11-05,2021-11-08,148.97,LONG,1.7242857142857193,148.33,141.45,6.880000000000024,145.38600000000002,0.5625517812758883,16923941.0,151.55642857142857,147.24571428571429,15,1.5,1.0,target_first,2021-11-09,151.55642857142857,1,2
GLD,2021-11-08,2021-11-09,170.73,LONG,1.759285714285712,169.94,163.91,6.030000000000001,167.26100000000002,0.28989037758830216,3828678.0,173.36892857142857,168.97071428571428,15,1.5,1.0,target_first,2021-11-10,173.36892857142857,1,2
GLD,2021-11-09,2021-11-10,173.65,LONG,1.7257142857142813,170.7,164.31,6.389999999999986,167.5925,0.3418874172185459,4391615.0,176.23857142857142,171.92428571428573,15,1.5,1.0,stop_first,2021-11-22,171.92428571428573,0,13
TLT,2021-11-09,2021-11-10,150.83,LONG,1.7450000000000065,149.58,142.23,7.350000000000023,146.11200000000002,0.7908309455587337,18975865.0,153.44750000000002,149.085,15,1.5,1.0,stop_first,2021-11-10,149.085,0,1
GLD,2021-11-10,2021-11-11,173.97,LONG,1.9157142857142833,171.31,164.38,6.930000000000007,167.87050000000002,0.9604772557792722,8639098.0,176.84357142857144,172.05428571428573,15,1.5,1.0,stop_first,2021-11-22,172.05428571428573,0,12
QQQ,2021-11-19,2021-11-22,405.57,LONG,4.407142857142865,402.27,372.38,29.889999999999986,391.87199999999996,0.390275526742307,22665843.0,412.1807142857143,401.16285714285715,15,1.5,1.0,stop_first,2021-11-22,401.16285714285715,0,1
TLT,2021-12-03,2021-12-06,154.05,LONG,2.2635714285714323,152.99,144.46,8.530000000000001,148.6705,0.6008204480908729,24660295.0,157.44535714285715,151.7864285714286,15,1.5,1.0,stop_first,2021-12-07,151.7864285714286,0,2
QQQ,2021-12-27,2021-12-28,404.36,LONG,7.893571428571428,401.19,377.47,23.71999999999997,392.128,0.29010949235363576,21697592.0,416.2003571428572,396.4664285714286,15,1.5,1.0,stop_first,2022-01-04,396.4664285714286,0,8
SPY,2021-12-27,2021-12-28,477.72,LONG,6.568571428571423,472.87,448.92,23.94999999999999,463.78000000000003,0.6683340582862098,36463332.0,487.5728571428572,471.1514285714286,15,1.5,1.0,stop_first,2022-01-05,471.1514285714286,0,9
GLD,2021-12-31,2022-01-03,168.86,LONG,1.3578571428571362,169.81,163.8,6.009999999999991,167.63,0.8469226722777569,5108302.0,170.89678571428573,167.50214285714287,15,1.5,1.0,target_first,2022-01-05,170.89678571428573,1,3
XLE,2022-01-04,2022-01-05,29.89,LONG,0.7249999999999996,28.93,25.83,3.1000000000000014,27.928000000000004,0.9241379310344856,71259710.0,30.9775,29.165,15,1.5,1.0,target_first,2022-01-11,30.9775,1,7
XLE,2022-01-07,2022-01-10,30.74,LONG,0.7078571428571424,30.43,25.83,4.600000000000001,28.169999999999998,0.3390514631685197,60025196.0,31.801785714285714,30.032142857142855,15,1.5,1.0,target_first,2022-01-12,31.801785714285714,1,3
XLE,2022-01-11,2022-01-12,31.79,LONG,0.6721428571428569,30.8,25.83,4.970000000000002,28.457000000000004,1.205100956429329,69140496.0,32.79821428571429,31.117857142857144,15,1.5,1.0,stop_first,2022-01-21,31.117857142857144,0,10
XLE,2022-01-14,2022-01-18,32.6,LONG,0.6535714285714287,31.93,25.83,6.100000000000001,29.077999999999996,0.5049180327868825,58350788.0,33.580357142857146,31.946428571428573,15,1.5,1.0,stop_first,2022-01-18,31.946428571428573,0,1
GLD,2022-01-19,2022-01-20,172.31,LONG,1.604999999999998,171.04,166.74,4.299999999999983,169.2115,0.6479750778816336,12869013.0,174.7175,170.705,15,1.5,1.0,stop_first,2022-01-26,170.705,0,7
XLE,2022-02-01,2022-02-02,33.96,LONG,1.0414285714285731,33.53,27.78,5.75,31.747500000000002,0.5761316872427987,79408144.0,35.52214285714286,32.918571428571425,15,1.5,1.0,timeout,2022-02-23,33.82,0,22
GLD,2022-02-11,2022-02-14,173.78,LONG,1.6007142857142813,173.15,166.36,6.789999999999992,170.096,0.41231593038821857,21061703.0,176.1810714285714,172.17928571428573,15,1.5,1.0,target_first,2022-02-17,176.1810714285714,1,4
GLD,2022-02-14,2022-02-15,173.07,LONG,1.5964285714285669,174.2,166.36,7.839999999999975,170.34949999999998,0.33825503355706077,11093057.0,175.46464285714285,171.47357142857143,15,1.5,1.0,target_first,2022-02-17,175.46464285714285,1,3
GLD,2022-02-17,2022-02-18,177.07,LONG,1.5957142857142819,175.0,166.36,8.639999999999986,170.953,1.4100268576544348,14627802.0,179.4635714285714,175.4742857142857,15,1.5,1.0,stop_first,2022-02-24,175.4742857142857,0,7
XLE,2022-03-01,2022-03-02,36.19,LONG,1.0549999999999993,35.33,32.22,3.1099999999999994,34.3405,0.30331753554502416,111666594.0,37.772499999999994,35.135,15,1.5,1.0,target_first,2022-03-07,37.772499999999994,1,6
XLE,2022-03-02,2022-03-03,36.1,LONG,1.0942857142857139,36.24,32.68,3.5600000000000023,34.457,0.20104438642297554,79773370.0,37.74142857142857,35.00571428571429,15,1.5,1.0,target_first,2022-03-07,37.74142857142857,1,5
GLD,2022-03-04,2022-03-07,184.4,LONG,2.394285714285711,182.6,167.03,15.569999999999993,175.7955,0.45107398568019674,17708300.0,187.99142857142857,182.0057142857143,15,1.5,1.0,target_first,2022-03-08,187.99142857142857,1,2
XLE,2022-03-04,2022-03-07,38.01,LONG,1.0964285714285715,36.81,32.68,4.130000000000003,34.757999999999996,0.7387622149837089,91608654.0,39.65464285714285,36.91357142857143,15,1.5,1.0,target_first,2022-03-08,39.65464285714285,1,2
GLD,2022-03-07,2022-03-08,188.38,LONG,2.511428571428567,183.98,167.99,15.98999999999998,176.673,0.9675767918088781,21327083.0,192.14714285714285,185.86857142857144,15,1.5,1.0,target_first,2022-03-08,192.14714285714285,1,1
XLE,2022-03-07,2022-03-08,39.04,LONG,1.112142857142857,37.63,32.68,4.950000000000003,34.944,0.48554913294797614,112366332.0,40.708214285714284,37.92785714285714,15,1.5,1.0,stop_first,2022-03-08,37.92785714285714,0,1
GLD,2022-03-08,2022-03-09,186.04,LONG,2.835714285714281,186.64,169.19,17.44999999999999,177.743,1.7173803526448408,36858986.0,190.29357142857143,183.2042857142857,15,1.5,1.0,stop_first,2022-03-14,183.2042857142857,0,6
IWM,2022-03-18,2022-03-21,207.2,LONG,5.134999999999997,205.3,187.92,17.380000000000024,199.2715,0.38364167478091526,18632758.0,214.90249999999997,202.065,15,1.5,1.0,stop_first,2022-04-06,202.065,0,17
QQQ,2022-03-22,2022-03-23,353.99,LONG,10.055000000000003,352.48,317.45,35.03000000000003,337.9615,0.4455494778717016,43936117.0,369.0725,343.935,15,1.5,1.0,target_first,2022-03-29,369.0725,1,7
SPY,2022-03-22,2022-03-23,446.91,LONG,9.031428571428567,446.46,410.64,35.81999999999999,431.369,0.34656754191711453,53128937.0,460.45714285714286,437.87857142857143,15,1.5,1.0,target_first,2022-03-29,460.45714285714286,1,7
SPY,2022-03-25,2022-03-28,452.06,LONG,8.254999999999992,450.58,415.12,35.45999999999998,434.31800000000004,0.2556026650514859,50013598.0,464.4425,443.805,15,1.5,1.0,stop_first,2022-04-06,443.805,0,10
QQQ,2022-03-28,2022-03-29,368.86,LONG,8.80785714285715,360.67,317.45,43.22000000000003,341.6245,0.4813883707728495,44330038.0,382.07178571428574,360.0521428571429,15,1.5,1.0,stop_first,2022-04-01,360.0521428571429,0,4
SPY,2022-03-28,2022-03-29,460.02,LONG,7.809285714285709,452.98,415.12,37.860000000000014,435.282,0.3751943656818817,45680941.0,471.7339285714285,452.2107142857143,15,1.5,1.0,stop_first,2022-03-31,452.2107142857143,0,3
IWM,2022-03-29,2022-03-30,211.37,LONG,4.150714285714285,208.79,191.88,16.909999999999997,201.9835,0.7034933746343182,18953783.0,217.59607142857143,207.21928571428572,15,1.5,1.0,stop_first,2022-03-30,207.21928571428572,0,1
QQQ,2022-03-29,2022-03-30,369.28,LONG,8.371428571428579,365.01,317.45,47.56,343.1095,0.7382252559726964,48893342.0,381.83714285714285,360.9085714285714,15,1.5,1.0,stop_first,2022-04-01,360.9085714285714,0,3
SPY,2022-03-29,2022-03-30,460.34,LONG,7.30214285714285,455.91,415.12,40.79000000000002,436.86049999999994,0.7723760148684328,60639924.0,471.29321428571427,453.03785714285715,15,1.5,1.0,stop_first,2022-03-31,453.03785714285715,0,2
XLE,2022-04-08,2022-04-11,39.34,LONG,0.9707142857142854,39.43,35.22,4.210000000000001,38.0235,0.3502575423105261,47919244.0,40.79607142857143,38.369285714285716,15,1.5,1.0,stop_first,2022-04-22,38.369285714285716,0,12
XLE,2022-04-18,2022-04-19,40.3,LONG,0.9871428571428582,40.24,36.66,3.5800000000000054,38.7825,0.27351664254702895,47708350.0,41.78071428571428,39.31285714285714,15,1.5,1.0,stop_first,2022-04-21,39.31285714285714,0,3
XLE,2022-05-25,2022-05-26,43.29,LONG,1.5649999999999988,42.3,36.46,5.839999999999996,40.193,0.44089456869009924,46335088.0,45.637499999999996,41.725,15,1.5,1.0,target_first,2022-06-07,45.637499999999996,1,13
XLE,2022-05-26,2022-05-27,43.27,LONG,1.5149999999999986,43.06,36.94,6.1200000000000045,40.438,0.27062706270626863,32988900.0,45.542500000000004,41.755,15,1.5,1.0,target_first,2022-06-07,45.542500000000004,1,12
XLE,2022-05-27,2022-05-31,44.99,LONG,1.3399999999999983,43.8,37.23,6.57,40.7725,0.3507462686567213,31177648.0,47.0,43.650000000000006,15,1.5,1.0,stop_first,2022-05-31,43.650000000000006,0,1
IWM,2022-06-07,2022-06-08,189.96,LONG,4.767857142857143,189.31,168.9,20.409999999999997,180.598,0.3334831460674164,13429388.0,197.11178571428573,185.19214285714287,15,1.5,1.0,stop_first,2022-06-09,185.19214285714287,0,2
XLE,2022-06-07,2022-06-08,46.27,LONG,1.1857142857142848,45.23,37.57,7.659999999999997,42.2495,0.6831325301204844,42869530.0,48.04857142857143,45.08428571428572,15,1.5,1.0,stop_first,2022-06-09,45.08428571428572,0,2
QQQ,2022-07-19,2022-07-20,298.73,LONG,7.105000000000006,296.75,270.51,26.24000000000001,287.8335,0.21815622800844617,38398804.0,309.38750000000005,291.625,15,1.5,1.0,target_first,2022-07-28,309.38750000000005,1,9
IWM,2022-07-20,2022-07-21,180.45,LONG,4.223571428571428,178.89,165.37,13.519999999999982,172.91199999999998,0.6155927617114887,17591667.0,186.78535714285712,176.22642857142856,15,1.5,1.0,target_first,2022-07-29,186.78535714285712,1,9
QQQ,2022-07-20,2022-07-21,303.5,LONG,7.23428571428572,298.6,275.78,22.82000000000005,288.931,0.6123617693522833,47220279.0,314.3514285714286,296.2657142857143,15,1.5,1.0,stop_first,2022-07-26,296.2657142857143,0,6
SPY,2022-07-20,2022-07-21,394.16,LONG,7.302142857142854,393.16,370.18,22.980000000000018,383.46950000000004,0.22048322410250812,48769163.0,405.1132142857143,386.85785714285714,15,1.5,1.0,target_first,2022-07-28,405.1132142857143,1,8
QQQ,2022-07-21,2022-07-22,306.43,LONG,7.1307142857142924,304.24,275.78,28.460000000000036,290.2665,0.4403485926074303,37601593.0,317.12607142857144,299.2992857142857,15,1.5,1.0,stop_first,2022-07-25,299.2992857142857,0,4
SPY,2022-07-21,2022-07-22,398.92,LONG,7.238571428571423,396.26,370.18,26.079999999999984,384.6895,0.34951647917900575,44878671.0,409.77785714285716,391.68142857142857,15,1.5,1.0,stop_first,2022-07-26,391.68142857142857,0,5
TLT,2022-07-22,2022-07-25,116.71,LONG,2.027857142857145,117.75,110.87,6.8799999999999955,114.76100000000001,0.39450510743219264,13818100.0,119.75178571428572,114.68214285714285,15,1.5,1.0,target_first,2022-08-01,119.75178571428572,1,8
IWM,2022-07-28,2022-07-29,186.01,LONG,3.935714285714281,184.25,166.73,17.52000000000001,175.8835,0.4268602540834868,15663403.0,191.9135714285714,182.0742857142857,15,1.5,1.0,target_first,2022-08-08,191.9135714285714,1,11
SPY,2022-07-28,2022-07-29,407.58,LONG,7.390000000000007,402.88,371.04,31.839999999999975,388.2365,0.4316644113667111,49806841.0,418.665,400.19,15,1.5,1.0,target_first,2022-08-10,418.665,1,13
IWM,2022-07-29,2022-08-01,185.79,LONG,3.8428571428571376,186.14,166.73,19.409999999999997,176.778,0.2888475836431266,13984255.0,191.5542857142857,181.94714285714286,15,1.5,1.0,target_first,2022-08-08,191.5542857142857,1,8
QQQ,2022-07-29,2022-08-01,313.66,LONG,7.6257142857142854,310.4,275.78,34.620000000000005,295.72549999999995,0.6635443986511805,37780518.0,325.09857142857146,306.0342857142857,15,1.5,1.0,target_first,2022-08-08,325.09857142857146,1,8
SPY,2022-07-29,2022-08-01,409.15,LONG,7.517857142857147,406.8,371.04,35.75999999999999,389.97349999999994,0.6903562945368165,52310915.0,420.4267857142857,401.6321428571428,15,1.5,1.0,target_first,2022-08-11,420.4267857142857,1,11
XLE,2022-07-29,2022-08-01,38.54,LONG,1.2692857142857146,37.97,32.74,5.229999999999997,35.759,0.9769274057400126,45328810.0,40.44392857142857,37.270714285714284,15,1.5,1.0,stop_first,2022-08-03,37.270714285714284,0,3
TLT,2022-08-01,2022-08-02,120.15,LONG,2.0499999999999994,119.31,112.05,7.260000000000005,116.0645,0.3560975609756118,13014448.0,123.22500000000001,118.10000000000001,15,1.5,1.0,stop_first,2022-08-02,118.10000000000001,0,1
QQQ,2022-08-03,2022-08-04,322.92,LONG,7.549285714285722,318.81,279.8,39.00999999999999,300.4555,0.5404484814078884,40343923.0,334.2439285714286,315.3707142857143,15,1.5,1.0,target_first,2022-08-16,334.2439285714286,1,13
GLD,2022-08-04,2022-08-05,164.99,LONG,1.7078571428571447,166.46,158.02,8.439999999999998,161.628,0.4157256378084359,3982655.0,167.55178571428573,163.28214285714287,15,1.5,1.0,target_first,2022-08-09,167.55178571428573,1,5
IWM,2022-08-08,2022-08-09,192.08,LONG,3.4799999999999978,191.02,167.02,24.0,181.6705,0.5172413793103403,14455549.0,197.3,188.60000000000002,15,1.5,1.0,target_first,2022-08-11,197.3,1,3
IWM,2022-08-10,2022-08-11,197.42,LONG,3.6478571428571405,194.63,167.02,27.609999999999985,183.8215,0.27139220677501735,14195539.0,202.8917857142857,193.77214285714285,15,1.5,1.0,stop_first,2022-08-22,193.77214285714285,0,12
SPY,2022-08-10,2022-08-11,422.99,LONG,6.233571428571436,417.62,371.04,46.579999999999984,401.83599999999996,0.38019938123066377,44005375.0,432.34035714285716,416.75642857142856,15,1.5,1.0,stop_first,2022-08-22,416.75642857142856,0,12
IWM,2022-08-12,2022-08-15,198.8,LONG,3.6692857142857145,199.53,169.31,30.22,186.5245,0.2262020634611675,14545834.0,204.30392857142857,195.1307142857143,15,1.5,1.0,stop_first,2022-08-19,195.1307142857143,0,5
SPY,2022-08-12,2022-08-15,424.77,LONG,6.397142857142858,424.95,380.54,44.40999999999997,406.0385,0.3360875390799517,40394029.0,434.36571428571426,418.37285714285713,15,1.5,1.0,stop_first,2022-08-22,418.37285714285713,0,8
QQQ,2022-08-15,2022-08-16,332.06,LONG,7.152857142857154,330.59,288.2,42.389999999999986,314.3655,0.34531655682045465,24553421.0,342.7892857142857,324.90714285714284,15,1.5,1.0,stop_first,2022-08-19,324.90714285714284,0,4
SPY,2022-08-15,2022-08-16,427.73,LONG,6.3314285714285745,427.21,380.66,46.549999999999955,408.384,0.2606046931407995,35975723.0,437.2271428571429,421.3985714285715,15,1.5,1.0,stop_first,2022-08-19,421.3985714285715,0,4
XLE,2022-08-18,2022-08-19,39.64,LONG,1.1828571428571435,39.33,34.83,4.5,37.734500000000004,0.34661835748792563,37032698.0,41.41428571428572,38.457142857142856,15,1.5,1.0,target_first,2022-08-24,41.41428571428572,1,6
XLE,2022-08-23,2022-08-24,41.09,LONG,1.1707142857142858,40.01,35.35,4.659999999999997,38.308,0.9225137278828599,46379784.0,42.846071428571435,39.91928571428572,15,1.5,1.0,stop_first,2022-08-31,39.91928571428572,0,8
XLE,2022-08-25,2022-08-26,41.83,LONG,1.0521428571428575,41.65,35.35,6.299999999999997,38.735499999999995,0.24711473183978078,33863684.0,43.40821428571429,40.777857142857144,15,1.5,1.0,stop_first,2022-08-30,40.777857142857144,0,5
XLE,2022-10-19,2022-10-20,42.62,LONG,1.4514285714285724,41.85,34.33,7.520000000000003,38.836499999999994,0.24803149606299157,50058922.0,44.79714285714286,41.168571428571425,15,1.5,1.0,target_first,2022-10-27,44.79714285714286,1,8
XLE,2022-10-21,2022-10-24,43.44,LONG,1.3914285714285717,42.92,34.33,8.590000000000003,39.4675,0.395277207392195,44355732.0,45.527142857142856,42.04857142857143,15,1.5,1.0,target_first,2022-10-31,45.527142857142856,1,8
SPY,2022-10-25,2022-10-26,381.61,LONG,9.033571428571426,380.06,348.11,31.94999999999999,367.80100000000004,0.5379931999683736,56956632.0,395.16035714285715,372.5764285714286,15,1.5,1.0,stop_first,2022-11-03,372.5764285714286,0,9
XLE,2022-10-26,2022-10-27,44.92,LONG,1.2478571428571423,43.98,34.9,9.079999999999998,40.7805,0.26445334859760034,36344850.0,46.791785714285716,43.67214285714286,15,1.5,1.0,target_first,2022-11-11,46.791785714285716,1,16
GLD,2022-11-08,2022-11-09,159.36,LONG,2.127142857142855,156.81,150.57,6.240000000000009,154.01049999999998,1.2411014103425067,9494169.0,162.5507142857143,157.23285714285717,15,1.5,1.0,target_first,2022-11-10,162.5507142857143,1,2
GLD,2022-11-10,2022-11-11,163.91,LONG,2.265714285714284,160.35,150.57,9.780000000000001,154.572,1.3814627994955855,7163741.0,167.3085714285714,161.6442857142857,15,1.5,1.0,stop_first,2022-11-21,161.6442857142857,0,11
SPY,2022-11-10,2022-11-11,395.59,LONG,8.326428571428567,390.39,348.11,42.27999999999997,377.116,0.516427897400705,88413921.0,408.0796428571428,387.2635714285714,15,1.5,1.0,target_first,2022-12-01,408.0796428571428,1,21
GLD,2022-11-11,2022-11-14,164.2,LONG,2.270714285714285,163.51,150.57,12.939999999999998,155.151,0.46240956275558864,3106282.0,167.60607142857143,161.9292857142857,15,1.5,1.0,stop_first,2022-11-21,161.9292857142857,0,8
IWM,2022-11-11,2022-11-14,185.79,LONG,4.701428571428569,185.6,166.71,18.889999999999986,177.8745,0.2765116985718652,19605737.0,192.84214285714285,181.0885714285714,15,1.5,1.0,stop_first,2022-11-17,181.0885714285714,0,4
QQQ,2022-11-11,2022-11-14,285.86,LONG,8.026428571428577,284.6,259.08,25.52000000000004,273.28000000000003,0.4186170686126134,46423445.0,297.8996428571429,277.8335714285714,15,1.5,1.0,timeout,2022-12-05,287.64,0,22
SPY,2022-11-11,2022-11-14,396.66,LONG,8.239999999999997,395.04,356.96,38.08000000000004,379.16,0.4211165048543655,59476709.0,409.02000000000004,388.42,15,1.5,1.0,target_first,2022-12-01,409.02000000000004,1,18
TLT,2022-11-15,2022-11-16,99.99,LONG,1.5992857142857133,98.46,91.85,6.609999999999999,95.86449999999999,0.48146493970523224,20812664.0,102.38892857142856,98.39071428571428,15,1.5,1.0,target_first,2022-11-23,102.38892857142856,1,8
TLT,2022-11-16,2022-11-17,100.2,LONG,1.6371428571428552,99.3,91.85,7.450000000000003,96.10799999999999,1.2827225130890119,20581796.0,102.65571428571428,98.56285714285715,15,1.5,1.0,target_first,2022-11-23,102.65571428571428,1,7
TLT,2022-11-23,2022-11-25,102.61,LONG,1.6528571428571408,101.62,93.24,8.38000000000001,97.746,0.9861711322385465,17659606.0,105.08928571428571,100.95714285714286,15,1.5,1.0,target_first,2022-12-01,105.08928571428571,1,7
SPY,2022-11-30,2022-12-01,408.8,LONG,6.633571428571429,402.93,368.79,34.139999999999986,391.445,0.7160547001184451,85975728.0,418.7503571428572,402.1664285714286,15,1.5,1.0,stop_first,2022-12-02,402.1664285714286,0,2
GLD,2022-12-01,2022-12-02,166.18,LONG,1.5042857142857124,166.23,150.57,15.659999999999997,162.004,1.0702754036087474,6557503.0,168.43642857142856,164.6757142857143,15,1.5,1.0,stop_first,2022-12-05,164.6757142857143,0,4
TLT,2022-12-01,2022-12-02,105.3,LONG,1.482142857142854,103.81,93.24,10.570000000000007,99.399,1.3156626506024143,36121263.0,107.52321428571427,103.81785714285715,15,1.5,1.0,target_first,2022-12-07,107.52321428571427,1,6
TLT,2022-12-02,2022-12-05,105.84,LONG,1.6014285714285685,105.81,93.24,12.570000000000007,99.962,0.7992863514719022,19322238.0,108.24214285714285,104.23857142857143,15,1.5,1.0,target_first,2022-12-07,108.24214285714285,1,3
TLT,2022-12-07,2022-12-08,108.7,LONG,1.740714285714284,107.39,93.69,13.700000000000003,101.9725,1.194911776774723,23688055.0,111.31107142857142,106.95928571428571,15,1.5,1.0,stop_first,2022-12-09,106.95928571428571,0,2
GLD,2022-12-13,2022-12-14,168.43,LONG,1.9442857142857142,168.09,161.28,6.810000000000002,164.7715,0.21601763409257257,5135169.0,171.3464285714286,166.4857142857143,15,1.5,1.0,stop_first,2022-12-15,166.4857142857143,0,2
GLD,2023-01-03,2023-01-04,172.86,LONG,2.1128571428571497,170.61,164.32,6.2900000000000205,167.3935,0.21298174442190063,5976092.0,176.02928571428575,170.74714285714288,15,1.5,1.0,stop_first,2023-01-05,170.74714285714288,0,2
GLD,2023-01-04,2023-01-05,170.82,LONG,1.9642857142857224,172.09,164.32,7.77000000000001,167.8075,0.29527272727271797,5142015.0,173.76642857142858,168.85571428571427,15,1.5,1.0,target_first,2023-01-06,173.76642857142858,1,2
