date,close,cash_flow,position_delta,cash,position_shares,market_value,equity,daily_return,running_peak,drawdown,open_positions
2021-11-18,401.75,0.0,0.0,103760.37296000001,0.0,0.0,103760.37296000001,0.0,103762.54916,-2.097288489544269e-05,0
2021-11-19,403.99,0.0,0.0,103760.37296000001,0.0,0.0,103760.37296000001,0.0,103762.54916,-2.097288489544269e-05,0
2021-11-22,399.3,-47499.141690000004,117.0,56261.23127,117.0,46718.1,102979.33127,-0.007527360086698076,103762.54916,-0.0075481751011368114,1
2021-11-23,397.48,46373.998152857144,-117.0,102635.22942285714,0.0,0.0,102635.22942285714,-0.0033414651551839647,103762.54916,-0.010864418292235167,0
2021-11-24,398.76,0.0,0.0,102635.22942285714,0.0,0.0,102635.22942285714,0.0,103762.54916,-0.010864418292235167,0
2021-11-26,391.2,0.0,0.0,102635.22942285714,0.0,0.0,102635.22942285714,0.0,103762.54916,-0.010864418292235167,0
2021-11-29,399.69,0.0,0.0,102635.22942285714,0.0,0.0,102635.22942285714,0.0,103762.54916,-0.010864418292235167,0
2021-11-30,393.82,0.0,0.0,102635.22942285714,0.0,0.0,102635.22942285714,0.0,103762.54916,-0.010864418292235167,0
2021-12-01,387.12,0.0,0.0,102635.22942285714,0.0,0.0,102635.22942285714,0.0,103762.54916,-0.010864418292235167,0
2021-12-02,389.91,0.0,0.0,102635.22942285714,0.0,0.0,102635.22942285714,0.0,103762.54916,-0.010864418292235167,0
2021-12-03,383.13,0.0,0.0,102635.22942285714,0.0,0.0,102635.22942285714,0.0,103762.54916,-0.010864418292235167,0
2021-12-06,386.2,0.0,0.0,102635.22942285714,0.0,0.0,102635.22942285714,0.0,103762.54916,-0.010864418292235167,0
2021-12-07,397.83,0.0,0.0,102635.22942285714,0.0,0.0,102635.22942285714,0.0,103762.54916,-0.010864418292235167,0
2021-12-08,399.61,0.0,0.0,102635.22942285714,0.0,0.0,102635.22942285714,0.0,103762.54916,-0.010864418292235167,0
2021-12-09,393.73,0.0,0.0,102635.22942285714,0.0,0.0,102635.22942285714,0.0,103762.54916,-0.010864418292235167,0
2021-12-10,398.01,0.0,0.0,102635.22942285714,0.0,0.0,102635.22942285714,0.0,103762.54916,-0.010864418292235167,0
2021-12-13,392.26,0.0,0.0,102635.22942285714,0.0,0.0,102635.22942285714,0.0,103762.54916,-0.010864418292235167,0
2021-12-14,388.2,0.0,0.0,102635.22942285714,0.0,0.0,102635.22942285714,0.0,103762.54916,-0.010864418292235167,0
2021-12-15,397.05,0.0,0.0,102635.22942285714,0.0,0.0,102635.22942285714,0.0,103762.54916,-0.010864418292235167,0
2021-12-16,386.84,0.0,0.0,102635.22942285714,0.0,0.0,102635.22942285714,0.0,103762.54916,-0.010864418292235167,0
2021-12-17,384.91,0.0,0.0,102635.22942285714,0.0,0.0,102635.22942285714,0.0,103762.54916,-0.010864418292235167,0
2021-12-20,380.69,0.0,0.0,102635.22942285714,0.0,0.0,102635.22942285714,0.0,103762.54916,-0.010864418292235167,0
2021-12-21,389.21,0.0,0.0,102635.22942285714,0.0,0.0,102635.22942285714,0.0,103762.54916,-0.010864418292235167,0
2021-12-22,393.95,0.0,0.0,102635.22942285714,0.0,0.0,102635.22942285714,0.0,103762.54916,-0.010864418292235167,0
2021-12-23,396.92,0.0,0.0,102635.22942285714,0.0,0.0,102635.22942285714,0.0,103762.54916,-0.010864418292235167,0
2021-12-27,403.48,0.0,0.0,102635.22942285714,0.0,0.0,102635.22942285714,0.0,103762.54916,-0.010864418292235167,0
2021-12-28,401.61,-26309.6834,65.0,76325.54602285713,65.0,26104.65,102430.19602285713,-0.0019976902780163286,103762.54916,-0.012840404827452745,1
2021-12-29,401.55,0.0,0.0,76325.54602285713,65.0,26100.75,102426.29602285713,-3.807470991390449e-05,103762.54916,-0.012877990642677695,1
2021-12-30,400.35,0.0,0.0,76325.54602285713,65.0,26022.75,102348.29602285713,-0.0007615231930537814,103762.54916,-0.013629706947177134,1
2021-12-31,397.85,25834.38975,-65.0,102159.93577285713,0.0,0.0,102159.93577285713,-0.001840384816547691,103762.54916,-0.015445007858005289,0
2022-01-03,401.68,0.0,0.0,102159.93577285713,0.0,0.0,102159.93577285713,0.0,103762.54916,-0.015445007858005289,0
2022-01-04,396.47,0.0,0.0,102159.93577285713,0.0,0.0,102159.93577285713,0.0,103762.54916,-0.015445007858005289,0
2022-01-05,384.29,0.0,0.0,102159.93577285713,0.0,0.0,102159.93577285713,0.0,103762.54916,-0.015445007858005289,0
2022-01-06,384.02,0.0,0.0,102159.93577285713,0.0,0.0,102159.93577285713,0.0,103762.54916,-0.015445007858005289,0
2022-01-07,379.86,0.0,0.0,102159.93577285713,0.0,0.0,102159.93577285713,0.0,103762.54916,-0.015445007858005289,0
2022-01-10,380.11,0.0,0.0,102159.93577285713,0.0,0.0,102159.93577285713,0.0,103762.54916,-0.015445007858005289,0
2022-01-11,385.82,0.0,0.0,102159.93577285713,0.0,0.0,102159.93577285713,0.0,103762.54916,-0.015445007858005289,0
2022-01-12,387.35,0.0,0.0,102159.93577285713,0.0,0.0,102159.93577285713,0.0,103762.54916,-0.015445007858005289,0
2022-01-13,377.66,0.0,0.0,102159.93577285713,0.0,0.0,102159.93577285713,0.0,103762.54916,-0.015445007858005289,0
2022-01-14,380.01,0.0,0.0,102159.93577285713,0.0,0.0,102159.93577285713,0.0,103762.54916,-0.015445007858005289,0
