date,close,cash_flow,position_delta,cash,position_shares,market_value,equity,daily_return,running_peak,drawdown,open_positions
2025-03-27,481.62,0.0,0.0,100785.527886,0.0,0.0,100785.527886,0.0,101100.83636,-0.0031187523798246186,0
2025-03-28,468.94,0.0,0.0,100785.527886,0.0,0.0,100785.527886,0.0,101100.83636,-0.0031187523798246186,0
2025-03-31,468.92,0.0,0.0,100785.527886,0.0,0.0,100785.527886,0.0,101100.83636,-0.0031187523798246186,0
2025-04-01,472.7,0.0,0.0,100785.527886,0.0,0.0,100785.527886,0.0,101100.83636,-0.0031187523798246186,0
2025-04-02,476.15,0.0,0.0,100785.527886,0.0,0.0,100785.527886,0.0,101100.83636,-0.0031187523798246186,0
2025-04-03,450.66,0.0,0.0,100785.527886,0.0,0.0,100785.527886,0.0,101100.83636,-0.0031187523798246186,0
2025-04-04,422.67,0.0,0.0,100785.527886,0.0,0.0,100785.527886,0.0,101100.83636,-0.0031187523798246186,0
2025-04-07,423.69,0.0,0.0,100785.527886,0.0,0.0,100785.527886,0.0,101100.83636,-0.0031187523798246186,0
2025-04-08,416.06,0.0,0.0,100785.527886,0.0,0.0,100785.527886,0.0,101100.83636,-0.0031187523798246186,0
2025-04-09,466.0,0.0,0.0,100785.527886,0.0,0.0,100785.527886,0.0,101100.83636,-0.0031187523798246186,0
2025-04-10,446.18,0.0,0.0,100785.527886,0.0,0.0,100785.527886,0.0,101100.83636,-0.0031187523798246186,0
2025-04-11,454.4,0.0,0.0,100785.527886,0.0,0.0,100785.527886,0.0,101100.83636,-0.0031187523798246186,0
2025-04-14,457.48,0.0,0.0,100785.527886,0.0,0.0,100785.527886,0.0,101100.83636,-0.0031187523798246186,0
2025-04-15,457.99,0.0,0.0,100785.527886,0.0,0.0,100785.527886,0.0,101100.83636,-0.0031187523798246186,0
2025-04-16,444.18,0.0,0.0,100785.527886,0.0,0.0,100785.527886,0.0,101100.83636,-0.0031187523798246186,0
2025-04-17,444.1,0.0,0.0,100785.527886,0.0,0.0,100785.527886,0.0,101100.83636,-0.0031187523798246186,0
2025-04-21,433.11,0.0,0.0,100785.527886,0.0,0.0,100785.527886,0.0,101100.83636,-0.0031187523798246186,0
2025-04-22,444.48,0.0,0.0,100785.527886,0.0,0.0,100785.527886,0.0,101100.83636,-0.0031187523798246186,0
2025-04-23,454.56,0.0,0.0,100785.527886,0.0,0.0,100785.527886,0.0,101100.83636,-0.0031187523798246186,0
2025-04-24,467.35,0.0,0.0,100785.527886,0.0,0.0,100785.527886,0.0,101100.83636,-0.0031187523798246186,0
2025-04-25,472.56,0.0,0.0,100785.527886,0.0,0.0,100785.527886,0.0,101100.83636,-0.0031187523798246186,0
2025-04-28,472.41,0.0,0.0,100785.527886,0.0,0.0,100785.527886,0.0,101100.83636,-0.0031187523798246186,0
2025-04-29,475.53,0.0,0.0,100785.527886,0.0,0.0,100785.527886,0.0,101100.83636,-0.0031187523798246186,0
2025-04-30,475.47,0.0,0.0,100785.527886,0.0,0.0,100785.527886,0.0,101100.83636,-0.0031187523798246186,0
2025-05-01,481.68,0.0,0.0,100785.527886,0.0,0.0,100785.527886,0.0,101100.83636,-0.0031187523798246186,0
2025-05-02,488.83,0.0,0.0,100785.527886,0.0,0.0,100785.527886,0.0,101100.83636,-0.0031187523798246186,0
2025-05-05,485.93,0.0,0.0,100785.527886,0.0,0.0,100785.527886,0.0,101100.83636,-0.0031187523798246186,0
2025-05-06,481.41,0.0,0.0,100785.527886,0.0,0.0,100785.527886,0.0,101100.83636,-0.0031187523798246186,0
2025-05-07,483.3,0.0,0.0,100785.527886,0.0,0.0,100785.527886,0.0,101100.83636,-0.0031187523798246186,0
2025-05-08,488.29,0.0,0.0,100785.527886,0.0,0.0,100785.527886,0.0,101100.83636,-0.0031187523798246186,0
2025-05-09,487.97,0.0,0.0,100785.527886,0.0,0.0,100785.527886,0.0,101100.83636,-0.0031187523798246186,0
2025-05-12,507.85,0.0,0.0,100785.527886,0.0,0.0,100785.527886,0.0,101100.83636,-0.0031187523798246186,0
2025-05-13,515.59,-22278.951594899998,43.71,78506.5762911,43.71,22536.4389,101043.01519110001,0.0025548043503951234,101100.83636,-0.0005719158315772299,1
2025-05-14,518.68,0.0,0.0,78506.5762911,43.71,22671.5028,101178.07909110001,0.0013366970467434403,101178.07909110001,0.0,1
2025-05-15,519.25,0.0,0.0,78506.5762911,43.71,22696.4175,101202.9937911,0.00024624602704270693,101202.9937911,0.0,1
2025-05-16,521.51,22772.4068979,-43.71,101278.98318899999,0.0,0.0,101278.98318899999,0.000750861165795591,101278.98318899999,0.0,0
2025-05-19,522.01,0.0,0.0,101278.98318899999,0.0,0.0,101278.98318899999,0.0,101278.98318899999,0.0,0
2025-05-20,520.27,0.0,0.0,101278.98318899999,0.0,0.0,101278.98318899999,0.0,101278.98318899999,0.0,0
