date,close,cash_flow,position_delta,cash,position_shares,market_value,equity,daily_return,running_peak,drawdown,open_positions
2025-01-15,516.7,0.0,0.0,100599.8042,0.0,0.0,100599.8042,0.0,100846.7972,-0.002449190324906092,0
2025-01-16,513.08,0.0,0.0,100599.8042,0.0,0.0,100599.8042,0.0,100846.7972,-0.002449190324906092,0
2025-01-17,521.74,0.0,0.0,100599.8042,0.0,0.0,100599.8042,0.0,100846.7972,-0.002449190324906092,0
2025-01-21,524.8,0.0,0.0,100599.8042,0.0,0.0,100599.8042,0.0,100846.7972,-0.002449190324906092,0
2025-01-22,531.51,0.0,0.0,100599.8042,0.0,0.0,100599.8042,0.0,100846.7972,-0.002449190324906092,0
2025-01-23,532.64,0.0,0.0,100599.8042,0.0,0.0,100599.8042,0.0,100846.7972,-0.002449190324906092,0
2025-01-24,529.63,0.0,0.0,100599.8042,0.0,0.0,100599.8042,0.0,100846.7972,-0.002449190324906092,0
2025-01-27,514.21,0.0,0.0,100599.8042,0.0,0.0,100599.8042,0.0,100846.7972,-0.002449190324906092,0
2025-01-28,521.81,0.0,0.0,100599.8042,0.0,0.0,100599.8042,0.0,100846.7972,-0.002449190324906092,0
2025-01-29,520.83,0.0,0.0,100599.8042,0.0,0.0,100599.8042,0.0,100846.7972,-0.002449190324906092,0
2025-01-30,523.05,0.0,0.0,100599.8042,0.0,0.0,100599.8042,0.0,100846.7972,-0.002449190324906092,0
2025-01-31,522.29,0.0,0.0,100599.8042,0.0,0.0,100599.8042,0.0,100846.7972,-0.002449190324906092,0
2025-02-03,518.11,0.0,0.0,100599.8042,0.0,0.0,100599.8042,0.0,100846.7972,-0.002449190324906092,0
2025-02-04,524.47,0.0,0.0,100599.8042,0.0,0.0,100599.8042,0.0,100846.7972,-0.002449190324906092,0
2025-02-05,526.85,0.0,0.0,100599.8042,0.0,0.0,100599.8042,0.0,100846.7972,-0.002449190324906092,0
2025-02-06,529.6,0.0,0.0,100599.8042,0.0,0.0,100599.8042,0.0,100846.7972,-0.002449190324906092,0
2025-02-07,522.92,0.0,0.0,100599.8042,0.0,0.0,100599.8042,0.0,100846.7972,-0.002449190324906092,0
2025-02-10,529.25,0.0,0.0,100599.8042,0.0,0.0,100599.8042,0.0,100846.7972,-0.002449190324906092,0
2025-02-11,527.99,0.0,0.0,100599.8042,0.0,0.0,100599.8042,0.0,100846.7972,-0.002449190324906092,0
2025-02-12,528.3,0.0,0.0,100599.8042,0.0,0.0,100599.8042,0.0,100846.7972,-0.002449190324906092,0
2025-02-13,535.9,0.0,0.0,100599.8042,0.0,0.0,100599.8042,0.0,100846.7972,-0.002449190324906092,0
2025-02-14,538.15,-31123.732640000002,58.0,69476.07156,58.0,31212.699999999997,100688.77156,0.0008843691168933798,100846.7972,-0.0015669871962974424,1
2025-02-18,539.37,0.0,0.0,69476.07156,58.0,31283.46,100759.53156,0.0007027595917965535,100846.7972,-0.0008653288197832953,1
2025-02-19,539.52,0.0,0.0,69476.07156,58.0,31292.16,100768.23156,8.634418863695537e-05,100846.7972,-0.0007790593472610796,1
2025-02-20,537.23,31128.18066,-58.0,100604.25222,0.0,0.0,100604.25222,-0.001627292029059424,100846.7972,-0.002405083619254511,0
2025-02-21,526.08,0.0,0.0,100604.25222,0.0,0.0,100604.25222,0.0,100846.7972,-0.002405083619254511,0
2025-02-24,519.87,0.0,0.0,100604.25222,0.0,0.0,100604.25222,0.0,100846.7972,-0.002405083619254511,0
2025-02-25,513.32,0.0,0.0,100604.25222,0.0,0.0,100604.25222,0.0,100846.7972,-0.002405083619254511,0
2025-02-26,514.56,0.0,0.0,100604.25222,0.0,0.0,100604.25222,0.0,100846.7972,-0.002405083619254511,0
2025-02-27,500.27,0.0,0.0,100604.25222,0.0,0.0,100604.25222,0.0,100846.7972,-0.002405083619254511,0
2025-02-28,508.17,0.0,0.0,100604.25222,0.0,0.0,100604.25222,0.0,100846.7972,-0.002405083619254511,0
2025-03-03,497.05,0.0,0.0,100604.25222,0.0,0.0,100604.25222,0.0,100846.7972,-0.002405083619254511,0
2025-03-04,495.55,0.0,0.0,100604.25222,0.0,0.0,100604.25222,0.0,100846.7972,-0.002405083619254511,0
2025-03-05,502.01,0.0,0.0,100604.25222,0.0,0.0,100604.25222,0.0,100846.7972,-0.002405083619254511,0
2025-03-06,488.2,0.0,0.0,100604.25222,0.0,0.0,100604.25222,0.0,100846.7972,-0.002405083619254511,0
2025-03-07,491.79,0.0,0.0,100604.25222,0.0,0.0,100604.25222,0.0,100846.7972,-0.002405083619254511,0
2025-03-10,472.73,0.0,0.0,100604.25222,0.0,0.0,100604.25222,0.0,100846.7972,-0.002405083619254511,0
2025-03-11,471.6,0.0,0.0,100604.25222,0.0,0.0,100604.25222,0.0,100846.7972,-0.002405083619254511,0
2025-03-12,476.92,0.0,0.0,100604.25222,0.0,0.0,100604.25222,0.0,100846.7972,-0.002405083619254511,0
2025-03-13,468.34,0.0,0.0,100604.25222,0.0,0.0,100604.25222,0.0,100846.7972,-0.002405083619254511,0
2025-03-14,479.66,0.0,0.0,100604.25222,0.0,0.0,100604.25222,0.0,100846.7972,-0.002405083619254511,0
2025-03-17,482.77,0.0,0.0,100604.25222,0.0,0.0,100604.25222,0.0,100846.7972,-0.002405083619254511,0
2025-03-18,474.54,0.0,0.0,100604.25222,0.0,0.0,100604.25222,0.0,100846.7972,-0.002405083619254511,0
2025-03-19,480.89,0.0,0.0,100604.25222,0.0,0.0,100604.25222,0.0,100846.7972,-0.002405083619254511,0
2025-03-20,479.26,0.0,0.0,100604.25222,0.0,0.0,100604.25222,0.0,100846.7972,-0.002405083619254511,0
2025-03-21,480.84,0.0,0.0,100604.25222,0.0,0.0,100604.25222,0.0,100846.7972,-0.002405083619254511,0
2025-03-24,490.66,0.0,0.0,100604.25222,0.0,0.0,100604.25222,0.0,100846.7972,-0.002405083619254511,0
2025-03-25,493.46,0.0,0.0,100604.25222,0.0,0.0,100604.25222,0.0,100846.7972,-0.002405083619254511,0
2025-03-26,484.38,0.0,0.0,100604.25222,0.0,0.0,100604.25222,0.0,100846.7972,-0.002405083619254511,0
2025-03-27,481.62,0.0,0.0,100604.25222,0.0,0.0,100604.25222,0.0,100846.7972,-0.002405083619254511,0
2025-03-28,468.94,0.0,0.0,100604.25222,0.0,0.0,100604.25222,0.0,100846.7972,-0.002405083619254511,0
2025-03-31,468.92,0.0,0.0,100604.25222,0.0,0.0,100604.25222,0.0,100846.7972,-0.002405083619254511,0
2025-04-01,472.7,0.0,0.0,100604.25222,0.0,0.0,100604.25222,0.0,100846.7972,-0.002405083619254511,0
2025-04-02,476.15,0.0,0.0,100604.25222,0.0,0.0,100604.25222,0.0,100846.7972,-0.002405083619254511,0
2025-04-03,450.66,0.0,0.0,100604.25222,0.0,0.0,100604.25222,0.0,100846.7972,-0.002405083619254511,0
2025-04-04,422.67,0.0,0.0,100604.25222,0.0,0.0,100604.25222,0.0,100846.7972,-0.002405083619254511,0
2025-04-07,423.69,0.0,0.0,100604.25222,0.0,0.0,100604.25222,0.0,100846.7972,-0.002405083619254511,0
2025-04-08,416.06,0.0,0.0,100604.25222,0.0,0.0,100604.25222,0.0,100846.7972,-0.002405083619254511,0
2025-04-09,466.0,0.0,0.0,100604.25222,0.0,0.0,100604.25222,0.0,100846.7972,-0.002405083619254511,0
2025-04-10,446.18,0.0,0.0,100604.25222,0.0,0.0,100604.25222,0.0,100846.7972,-0.002405083619254511,0
2025-04-11,454.4,0.0,0.0,100604.25222,0.0,0.0,100604.25222,0.0,100846.7972,-0.002405083619254511,0
2025-04-14,457.48,0.0,0.0,100604.25222,0.0,0.0,100604.25222,0.0,100846.7972,-0.002405083619254511,0
2025-04-15,457.99,0.0,0.0,100604.25222,0.0,0.0,100604.25222,0.0,100846.7972,-0.002405083619254511,0
2025-04-16,444.18,0.0,0.0,100604.25222,0.0,0.0,100604.25222,0.0,100846.7972,-0.002405083619254511,0
2025-04-17,444.1,0.0,0.0,100604.25222,0.0,0.0,100604.25222,0.0,100846.7972,-0.002405083619254511,0
2025-04-21,433.11,0.0,0.0,100604.25222,0.0,0.0,100604.25222,0.0,100846.7972,-0.002405083619254511,0
2025-04-22,444.48,0.0,0.0,100604.25222,0.0,0.0,100604.25222,0.0,100846.7972,-0.002405083619254511,0
2025-04-23,454.56,0.0,0.0,100604.25222,0.0,0.0,100604.25222,0.0,100846.7972,-0.002405083619254511,0
2025-04-24,467.35,0.0,0.0,100604.25222,0.0,0.0,100604.25222,0.0,100846.7972,-0.002405083619254511,0
2025-04-25,472.56,0.0,0.0,100604.25222,0.0,0.0,100604.25222,0.0,100846.7972,-0.002405083619254511,0
2025-04-28,472.41,0.0,0.0,100604.25222,0.0,0.0,100604.25222,0.0,100846.7972,-0.002405083619254511,0
2025-04-29,475.53,0.0,0.0,100604.25222,0.0,0.0,100604.25222,0.0,100846.7972,-0.002405083619254511,0
2025-04-30,475.47,0.0,0.0,100604.25222,0.0,0.0,100604.25222,0.0,100846.7972,-0.002405083619254511,0
2025-05-01,481.68,0.0,0.0,100604.25222,0.0,0.0,100604.25222,0.0,100846.7972,-0.002405083619254511,0
2025-05-02,488.83,0.0,0.0,100604.25222,0.0,0.0,100604.25222,0.0,100846.7972,-0.002405083619254511,0
2025-05-05,485.93,0.0,0.0,100604.25222,0.0,0.0,100604.25222,0.0,100846.7972,-0.002405083619254511,0
2025-05-06,481.41,0.0,0.0,100604.25222,0.0,0.0,100604.25222,0.0,100846.7972,-0.002405083619254511,0
2025-05-07,483.3,0.0,0.0,100604.25222,0.0,0.0,100604.25222,0.0,100846.7972,-0.002405083619254511,0
2025-05-08,488.29,0.0,0.0,100604.25222,0.0,0.0,100604.25222,0.0,100846.7972,-0.002405083619254511,0
2025-05-09,487.97,0.0,0.0,100604.25222,0.0,0.0,100604.25222,0.0,100846.7972,-0.002405083619254511,0
2025-05-12,507.85,0.0,0.0,100604.25222,0.0,0.0,100604.25222,0.0,100846.7972,-0.002405083619254511,0
2025-05-13,515.59,-23955.86193,47.0,76648.39029,47.0,24232.730000000003,100881.12028999999,0.0027520513685102,100881.12028999999,0.0,1
2025-05-14,518.68,0.0,0.0,76648.39029,47.0,24377.96,101026.35029,0.0014396152578650678,101026.35029,0.0,1
2025-05-15,519.25,0.0,0.0,76648.39029,47.0,24404.75,101053.14029,0.0002651783413247788,101053.14029,0.0,1
2025-05-16,521.51,24486.45903,-47.0,101134.84932000001,0.0,0.0,101134.84932000001,0.0008085748722457264,101134.84932000001,0.0,0
2025-05-19,522.01,0.0,0.0,101134.84932000001,0.0,0.0,101134.84932000001,0.0,101134.84932000001,0.0,0
2025-05-20,520.27,0.0,0.0,101134.84932000001,0.0,0.0,101134.84932000001,0.0,101134.84932000001,0.0,0
2025-05-21,513.04,0.0,0.0,101134.84932000001,0.0,0.0,101134.84932000001,0.0,101134.84932000001,0.0,0
2025-05-22,514.0,0.0,0.0,101134.84932000001,0.0,0.0,101134.84932000001,0.0,101134.84932000001,0.0,0
2025-05-23,509.24,0.0,0.0,101134.84932000001,0.0,0.0,101134.84932000001,0.0,101134.84932000001,0.0,0
2025-05-27,521.22,0.0,0.0,101134.84932000001,0.0,0.0,101134.84932000001,0.0,101134.84932000001,0.0,0
2025-05-28,518.91,0.0,0.0,101134.84932000001,0.0,0.0,101134.84932000001,0.0,101134.84932000001,0.0,0
2025-05-29,519.93,0.0,0.0,101134.84932000001,0.0,0.0,101134.84932000001,0.0,101134.84932000001,0.0,0
2025-05-30,519.11,0.0,0.0,101134.84932000001,0.0,0.0,101134.84932000001,0.0,101134.84932000001,0.0,0
2025-06-02,523.21,0.0,0.0,101134.84932000001,0.0,0.0,101134.84932000001,0.0,101134.84932000001,0.0,0
2025-06-03,527.3,0.0,0.0,101134.84932000001,0.0,0.0,101134.84932000001,0.0,101134.84932000001,0.0,0
2025-06-04,528.77,0.0,0.0,101134.84932000001,0.0,0.0,101134.84932000001,0.0,101134.84932000001,0.0,0
2025-06-05,524.79,0.0,0.0,101134.84932000001,0.0,0.0,101134.84932000001,0.0,101134.84932000001,0.0,0
2025-06-06,529.92,0.0,0.0,101134.84932000001,0.0,0.0,101134.84932000001,0.0,101134.84932000001,0.0,0
2025-06-09,530.7,0.0,0.0,101134.84932000001,0.0,0.0,101134.84932000001,0.0,101134.84932000001,0.0,0
2025-06-10,534.21,0.0,0.0,101134.84932000001,0.0,0.0,101134.84932000001,0.0,101134.84932000001,0.0,0
2025-06-11,532.41,0.0,0.0,101134.84932000001,0.0,0.0,101134.84932000001,0.0,101134.84932000001,0.0,0
2025-06-12,533.66,0.0,0.0,101134.84932000001,0.0,0.0,101134.84932000001,0.0,101134.84932000001,0.0,0
2025-06-13,526.96,0.0,0.0,101134.84932000001,0.0,0.0,101134.84932000001,0.0,101134.84932000001,0.0,0
2025-06-16,534.29,0.0,0.0,101134.84932000001,0.0,0.0,101134.84932000001,0.0,101134.84932000001,0.0,0
2025-06-17,529.08,0.0,0.0,101134.84932000001,0.0,0.0,101134.84932000001,0.0,101134.84932000001,0.0,0
2025-06-18,528.99,0.0,0.0,101134.84932000001,0.0,0.0,101134.84932000001,0.0,101134.84932000001,0.0,0
2025-06-20,526.83,0.0,0.0,101134.84932000001,0.0,0.0,101134.84932000001,0.0,101134.84932000001,0.0,0
2025-06-23,531.65,0.0,0.0,101134.84932000001,0.0,0.0,101134.84932000001,0.0,101134.84932000001,0.0,0
2025-06-24,539.78,0.0,0.0,101134.84932000001,0.0,0.0,101134.84932000001,0.0,101134.84932000001,0.0,0
2025-06-25,541.16,-40152.55243999999,74.0,60982.29688000001,74.0,40045.84,101028.13688,-0.0010551500369804234,101134.84932000001,-0.0010551500369804234,1
2025-06-26,546.22,0.0,0.0,60982.29688000001,74.0,40420.28,101402.57688000001,0.00370629422222013,101402.57688000001,0.0,1
2025-06-27,548.09,0.0,0.0,60982.29688000001,74.0,40558.66,101540.95688000001,0.0013646595999603495,101540.95688000001,0.0,1
2025-06-30,551.64,0.0,0.0,60982.29688000001,74.0,40821.36,101803.65688000001,0.002587133390031582,101803.65688000001,0.0,1
2025-07-01,546.99,40436.78274,-74.0,101419.07962,0.0,0.0,101419.07962,-0.00377763699051914,101803.65688000001,-0.00377763699051914,0
2025-07-02,550.8,0.0,0.0,101419.07962,0.0,0.0,101419.07962,0.0,101803.65688000001,-0.00377763699051914,0
2025-07-03,556.22,0.0,0.0,101419.07962,0.0,0.0,101419.07962,0.0,101803.65688000001,-0.00377763699051914,0
2025-07-07,552.03,-42663.66104,77.0,58755.41858000001,77.0,42506.31,101261.72858000001,-0.0015514934723285245,101803.65688000001,-0.0053232694837159755,1
2025-07-08,552.34,0.0,0.0,58755.41858000001,77.0,42530.18,101285.59858000002,0.00023572578045771841,101803.65688000001,-0.005088798535112016,1
2025-07-09,556.25,0.0,0.0,58755.41858000001,77.0,42831.25,101586.66858000001,0.0029724857652115855,101803.65688000001,-0.0021314391511080277,1
2025-07-10,555.45,42726.88035,-77.0,101482.29893000002,0.0,0.0,101482.29893000002,-0.0010273951440566975,101803.65688000001,-0.0031566444649310244,0
2025-07-11,554.2,0.0,0.0,101482.29893000002,0.0,0.0,101482.29893000002,0.0,101803.65688000001,-0.0031566444649310244,0
2025-07-14,556.21,0.0,0.0,101482.29893000002,0.0,0.0,101482.29893000002,0.0,101803.65688000001,-0.0031566444649310244,0
2025-07-15,556.72,0.0,0.0,101482.29893000002,0.0,0.0,101482.29893000002,0.0,101803.65688000001,-0.0031566444649310244,0
2025-07-16,557.29,0.0,0.0,101482.29893000002,0.0,0.0,101482.29893000002,0.0,101803.65688000001,-0.0031566444649310244,0
2025-07-17,561.8,0.0,0.0,101482.29893000002,0.0,0.0,101482.29893000002,0.0,101803.65688000001,-0.0031566444649310244,0
2025-07-18,561.26,0.0,0.0,101482.29893000002,0.0,0.0,101482.29893000002,0.0,101803.65688000001,-0.0031566444649310244,0
2025-07-21,564.17,0.0,0.0,101482.29893000002,0.0,0.0,101482.29893000002,0.0,101803.65688000001,-0.0031566444649310244,0
2025-07-22,561.25,0.0,0.0,101482.29893000002,0.0,0.0,101482.29893000002,0.0,101803.65688000001,-0.0031566444649310244,0
2025-07-23,563.81,0.0,0.0,101482.29893000002,0.0,0.0,101482.29893000002,0.0,101803.65688000001,-0.0031566444649310244,0
2025-07-24,565.01,0.0,0.0,101482.29893000002,0.0,0.0,101482.29893000002,0.0,101803.65688000001,-0.0031566444649310244,0
2025-07-25,566.37,0.0,0.0,101482.29893000002,0.0,0.0,101482.29893000002,0.0,101803.65688000001,-0.0031566444649310244,0
2025-07-28,568.14,0.0,0.0,101482.29893000002,0.0,0.0,101482.29893000002,0.0,101803.65688000001,-0.0031566444649310244,0
2025-07-29,567.26,0.0,0.0,101482.29893000002,0.0,0.0,101482.29893000002,0.0,101803.65688000001,-0.0031566444649310244,0
2025-07-30,568.02,0.0,0.0,101482.29893000002,0.0,0.0,101482.29893000002,0.0,101803.65688000001,-0.0031566444649310244,0
2025-07-31,565.01,0.0,0.0,101482.29893000002,0.0,0.0,101482.29893000002,0.0,101803.65688000001,-0.0031566444649310244,0
2025-08-01,553.88,0.0,0.0,101482.29893000002,0.0,0.0,101482.29893000002,0.0,101803.65688000001,-0.0031566444649310244,0
2025-08-04,564.1,0.0,0.0,101482.29893000002,0.0,0.0,101482.29893000002,0.0,101803.65688000001,-0.0031566444649310244,0
2025-08-05,560.27,0.0,0.0,101482.29893000002,0.0,0.0,101482.29893000002,0.0,101803.65688000001,-0.0031566444649310244,0
2025-08-06,567.32,0.0,0.0,101482.29893000002,0.0,0.0,101482.29893000002,0.0,101803.65688000001,-0.0031566444649310244,0
2025-08-07,569.24,0.0,0.0,101482.29893000002,0.0,0.0,101482.29893000002,0.0,101803.65688000001,-0.0031566444649310244,0
2025-08-08,574.55,0.0,0.0,101482.29893000002,0.0,0.0,101482.29893000002,0.0,101803.65688000001,-0.0031566444649310244,0
2025-08-11,572.85,0.0,0.0,101482.29893000002,0.0,0.0,101482.29893000002,0.0,101803.65688000001,-0.0031566444649310244,0
2025-08-12,580.05,0.0,0.0,101482.29893000002,0.0,0.0,101482.29893000002,0.0,101803.65688000001,-0.0031566444649310244,0
2025-08-13,580.34,-43167.364239999995,74.0,58314.93469000002,74.0,42945.16,101260.09469000003,-0.0021895861873730826,101803.65688000001,-0.005339318907185198,1
2025-08-14,579.89,0.0,0.0,58314.93469000002,74.0,42911.86,101226.79469000001,-0.0003288561017246172,101803.65688000001,-0.0056664191413081655,1
2025-08-15,577.34,0.0,0.0,58314.93469000002,74.0,42723.16,101038.09469000003,-0.0018641309406057793,101803.65688000001,-0.007519987134670281,1
2025-08-18,577.11,42663.43386,-74.0,100978.36855000001,0.0,0.0,100978.36855000001,-0.0005911249631463944,101803.65688000001,-0.008106666845698829,0
2025-08-19,569.28,0.0,0.0,100978.36855000001,0.0,0.0,100978.36855000001,0.0,101803.65688000001,-0.008106666845698829,0
2025-08-20,565.9,0.0,0.0,100978.36855000001,0.0,0.0,100978.36855000001,0.0,101803.65688000001,-0.008106666845698829,0
2025-08-21,563.28,0.0,0.0,100978.36855000001,0.0,0.0,100978.36855000001,0.0,101803.65688000001,-0.008106666845698829,0
2025-08-22,571.97,0.0,0.0,100978.36855000001,0.0,0.0,100978.36855000001,0.0,101803.65688000001,-0.008106666845698829,0
2025-08-25,570.32,0.0,0.0,100978.36855000001,0.0,0.0,100978.36855000001,0.0,101803.65688000001,-0.008106666845698829,0
2025-08-26,572.61,0.0,0.0,100978.36855000001,0.0,0.0,100978.36855000001,0.0,101803.65688000001,-0.008106666845698829,0
2025-08-27,573.49,0.0,0.0,100978.36855000001,0.0,0.0,100978.36855000001,0.0,101803.65688000001,-0.008106666845698829,0
2025-08-28,577.08,0.0,0.0,100978.36855000001,0.0,0.0,100978.36855000001,0.0,101803.65688000001,-0.008106666845698829,0
2025-08-29,570.4,0.0,0.0,100978.36855000001,0.0,0.0,100978.36855000001,0.0,101803.65688000001,-0.008106666845698829,0
2025-09-02,565.62,0.0,0.0,100978.36855000001,0.0,0.0,100978.36855000001,0.0,101803.65688000001,-0.008106666845698829,0
2025-09-03,570.07,0.0,0.0,100978.36855000001,0.0,0.0,100978.36855000001,0.0,101803.65688000001,-0.008106666845698829,0
2025-09-04,575.23,0.0,0.0,100978.36855000001,0.0,0.0,100978.36855000001,0.0,101803.65688000001,-0.008106666845698829,0
2025-09-05,576.06,0.0,0.0,100978.36855000001,0.0,0.0,100978.36855000001,0.0,101803.65688000001,-0.008106666845698829,0
2025-09-08,578.87,0.0,0.0,100978.36855000001,0.0,0.0,100978.36855000001,0.0,101803.65688000001,-0.008106666845698829,0
2025-09-09,580.51,0.0,0.0,100978.36855000001,0.0,0.0,100978.36855000001,0.0,101803.65688000001,-0.008106666845698829,0
2025-09-10,580.7,0.0,0.0,100978.36855000001,0.0,0.0,100978.36855000001,0.0,101803.65688000001,-0.008106666845698829,0
2025-09-11,584.08,0.0,0.0,100978.36855000001,0.0,0.0,100978.36855000001,0.0,101803.65688000001,-0.008106666845698829,0
2025-09-12,586.66,0.0,0.0,100978.36855000001,0.0,0.0,100978.36855000001,0.0,101803.65688000001,-0.008106666845698829,0
2025-09-15,591.68,-50656.44584,86.0,50321.92271000001,86.0,50884.479999999996,101206.40271000001,0.002258247615548381,101803.65688000001,-0.00586672609122485,1
2025-09-16,591.18,0.0,0.0,50321.92271000001,86.0,50841.479999999996,101163.40271000001,-0.000424874304871925,101803.65688000001,-0.006289107774926972,1
2025-09-17,590.0,0.0,0.0,50321.92271000001,86.0,50740.0,101061.92271000001,-0.0010031295634737036,101803.65688000001,-0.0072859285484636604,1
2025-09-18,595.32,0.0,0.0,50321.92271000001,86.0,51197.520000000004,101519.44271000002,0.004527125426980749,101803.65688000001,-0.0027917874338738713,1
2025-09-19,599.35,0.0,0.0,50321.92271000001,86.0,51544.1,101866.02271000002,0.0034139273300588524,101866.02271000002,0.0,1
2025-09-22,602.2,0.0,0.0,50321.92271000001,86.0,51789.200000000004,102111.12271000003,0.002406101597760113,102111.12271000003,0.0,1
2025-09-23,598.2,51393.7548,-86.0,101715.67751000001,0.0,0.0,101715.67751000001,-0.0038726946634706216,102111.12271000003,-0.0038726946634706216,0
2025-09-24,596.1,0.0,0.0,101715.67751000001,0.0,0.0,101715.67751000001,0.0,102111.12271000003,-0.0038726946634706216,0
2025-09-25,593.53,0.0,0.0,101715.67751000001,0.0,0.0,101715.67751000001,0.0,102111.12271000003,-0.0038726946634706216,0
2025-09-26,595.97,0.0,0.0,101715.67751000001,0.0,0.0,101715.67751000001,0.0,102111.12271000003,-0.0038726946634706216,0
2025-09-29,598.73,0.0,0.0,101715.67751000001,0.0,0.0,101715.67751000001,0.0,102111.12271000003,-0.0038726946634706216,0
2025-09-30,600.37,0.0,0.0,101715.67751000001,0.0,0.0,101715.67751000001,0.0,102111.12271000003,-0.0038726946634706216,0
2025-10-01,603.25,0.0,0.0,101715.67751000001,0.0,0.0,101715.67751000001,0.0,102111.12271000003,-0.0038726946634706216,0
2025-10-02,605.73,0.0,0.0,101715.67751000001,0.0,0.0,101715.67751000001,0.0,102111.12271000003,-0.0038726946634706216,0
2025-10-03,603.18,-53426.25288,88.0,48289.424630000016,88.0,53079.84,101369.26463000002,-0.003405698005265023,102111.12271000003,-0.0072652034402452825,1
2025-10-06,607.71,0.0,0.0,48289.424630000016,88.0,53478.48,101767.90463000002,0.003932552943488821,102111.12271000003,-0.003361221293930572,1
2025-10-07,604.51,0.0,0.0,48289.424630000016,88.0,53196.88,101486.30463000001,-0.002767080653019449,102111.12271000003,-0.0061190011765370755,1
2025-10-08,611.44,0.0,0.0,48289.424630000016,88.0,53806.72,102096.14463000002,0.006009086666652896,102111.12271000003,-0.0001466841182673484,1
2025-10-09,610.7,53687.858400000005,-88.0,101977.28303000002,0.0,0.0,101977.28303000002,-0.0011642124237968288,102111.12271000003,-0.0013107257705913256,0
2025-10-10,589.5,0.0,0.0,101977.28303000002,0.0,0.0,101977.28303000002,0.0,102111.12271000003,-0.0013107257705913256,0
2025-10-13,602.01,0.0,0.0,101977.28303000002,0.0,0.0,101977.28303000002,0.0,102111.12271000003,-0.0013107257705913256,0
2025-10-14,598.0,0.0,0.0,101977.28303000002,0.0,0.0,101977.28303000002,0.0,102111.12271000003,-0.0013107257705913256,0
2025-10-15,602.22,0.0,0.0,101977.28303000002,0.0,0.0,101977.28303000002,0.0,102111.12271000003,-0.0013107257705913256,0
2025-10-16,599.99,0.0,0.0,101977.28303000002,0.0,0.0,101977.28303000002,0.0,102111.12271000003,-0.0013107257705913256,0
2025-10-17,603.93,0.0,0.0,101977.28303000002,0.0,0.0,101977.28303000002,0.0,102111.12271000003,-0.0013107257705913256,0
2025-10-20,611.54,0.0,0.0,101977.28303000002,0.0,0.0,101977.28303000002,0.0,102111.12271000003,-0.0013107257705913256,0
