date,open,high,low,close,volume,symbol
2021-08-31,149.67,150.09,148.5,148.83,11604183,TLT
2021-09-01,149.27,149.39,148.49,148.89,8005292,TLT
2021-09-02,149.25,149.55,148.75,149.54,6741438,TLT
2021-09-03,148.27,148.51,147.94,148.18,9469343,TLT
2021-09-07,147.26,147.52,146.65,146.93,11029529,TLT
2021-09-08,147.66,148.19,147.39,147.93,10327254,TLT
2021-09-09,148.17,149.89,147.85,149.72,14367483,TLT
2021-09-10,148.9,149.17,148.16,148.4,12258146,TLT
2021-09-13,149.04,149.49,148.95,149.3,11662786,TLT
2021-09-14,149.73,151.57,149.58,151.11,15371262,TLT
2021-09-15,151.21,151.25,149.93,150.58,10073032,TLT
2021-09-16,149.67,150.45,149.5,149.89,10671645,TLT
2021-09-17,149.19,149.36,148.7,149.17,10356072,TLT
2021-09-20,150.57,151.37,150.23,151.02,11145512,TLT
2021-09-21,150.71,150.96,150.2,150.89,8623038,TLT
2021-09-22,150.8,151.79,150.44,151.79,17973549,TLT
2021-09-23,150.41,150.45,148.34,148.36,17804506,TLT
2021-09-24,147.84,147.85,146.73,146.91,14725817,TLT
2021-09-27,146.06,146.87,145.88,146.37,10837215,TLT
2021-09-28,144.33,145.07,143.64,144.09,21300769,TLT
2021-09-29,144.8,145.43,143.69,144.34,15817822,TLT
2021-09-30,144.1,144.52,143.65,144.32,17442416,TLT
2021-10-01,144.81,145.4,144.2,145.35,20163554,TLT
2021-10-04,144.67,145.46,144.1,144.98,18401790,TLT
2021-10-05,144.6,144.7,143.46,143.58,18103123,TLT
2021-10-06,144.23,144.72,144.02,144.39,15573376,TLT
2021-10-07,143.19,143.34,142.59,142.88,12086520,TLT
2021-10-08,142.25,142.35,141.52,141.88,13840553,TLT
2021-10-11,141.6,141.9,141.45,141.52,5529885,TLT
2021-10-12,142.63,144.01,142.48,143.94,13723632,TLT
2021-10-13,144.63,145.53,144.57,145.34,18777462,TLT
2021-10-14,145.37,145.96,144.94,145.88,9674085,TLT
2021-10-15,145.0,145.14,144.47,145.03,9048890,TLT
2021-10-18,145.0,146.0,144.52,145.71,10056012,TLT
2021-10-19,144.66,144.73,143.65,143.7,8508983,TLT
2021-10-20,143.25,143.68,142.51,142.73,10168000,TLT
2021-10-21,143.0,143.15,142.23,142.56,10605118,TLT
2021-10-22,143.45,144.4,143.21,144.13,10354736,TLT
2021-10-25,143.67,144.3,143.63,143.91,6696851,TLT
2021-10-26,144.62,145.1,143.74,145.1,8010317,TLT
2021-10-27,146.4,148.18,145.93,147.74,17504658,TLT
2021-10-28,147.79,148.33,146.83,147.24,12989485,TLT
2021-10-29,146.48,148.0,146.32,147.69,15788244,TLT
2021-11-01,145.8,146.76,145.7,146.44,14429181,TLT
2021-11-02,146.5,147.57,146.5,147.09,6987967,TLT
2021-11-03,147.82,147.98,145.53,145.57,15523046,TLT
2021-11-04,145.87,147.36,145.85,147.1,12829967,TLT
2021-11-05,148.52,149.58,148.13,149.3,16923941,TLT
2021-11-08,148.97,149.28,148.51,149.02,9520650,TLT
2021-11-09,150.8,151.77,150.64,150.96,18975865,TLT
2021-11-10,150.83,150.93,147.03,148.2,22139836,TLT
2021-11-11,148.51,148.66,147.89,147.98,3355505,TLT
2021-11-12,148.0,148.51,146.76,147.33,9999748,TLT
2021-11-15,146.89,146.96,145.22,145.48,12855550,TLT
2021-11-16,145.69,146.38,144.85,145.11,10956331,TLT
2021-11-17,144.57,146.29,144.46,146.26,12159546,TLT
2021-11-18,145.99,146.9,145.95,146.81,8218145,TLT
2021-11-19,147.58,148.6,147.58,148.36,10456868,TLT
2021-11-22,147.4,147.64,146.12,146.62,11952903,TLT
2021-11-23,145.93,146.11,144.5,144.5,11969872,TLT
2021-11-24,144.94,146.82,144.79,146.82,10241006,TLT
2021-11-26,148.83,150.68,148.67,150.53,15823045,TLT
2021-11-29,148.31,149.64,148.17,149.32,16921151,TLT
2021-11-30,150.8,152.07,150.25,151.59,24763322,TLT
2021-12-01,150.49,152.41,149.79,152.34,25272363,TLT
2021-12-02,152.92,152.99,151.55,152.53,13517413,TLT
2021-12-03,151.68,155.12,151.35,154.35,24660295,TLT
2021-12-06,154.05,154.35,151.93,152.23,25768373,TLT
2021-12-07,151.72,152.53,150.86,151.0,18249186,TLT
2021-12-08,150.47,150.48,148.36,148.39,26789176,TLT
2021-12-09,149.34,149.84,148.48,149.22,15185570,TLT
2021-12-10,149.92,150.24,148.81,148.86,9640865,TLT
2021-12-13,150.4,151.31,150.31,151.06,13868938,TLT
2021-12-14,150.35,150.93,149.31,150.7,11605844,TLT
2021-12-15,149.61,150.79,149.13,149.25,21109028,TLT
2021-12-16,148.75,149.88,148.73,149.14,16105458,TLT
2021-12-17,150.34,150.98,150.16,150.83,14706884,TLT
2021-12-20,150.75,151.02,149.59,149.7,14297586,TLT
2021-12-21,148.14,149.2,147.62,149.13,13961644,TLT
2021-12-22,149.73,149.86,149.02,149.82,10791012,TLT
2021-12-23,149.59,149.6,148.03,148.52,9154972,TLT
2021-12-27,148.47,149.01,148.32,148.88,5705356,TLT
2021-12-28,149.59,149.78,148.01,148.29,7051476,TLT
2021-12-29,146.92,147.31,146.41,146.67,10036043,TLT
2021-12-30,147.25,147.97,146.45,147.9,8173963,TLT
2021-12-31,147.8,149.03,147.43,148.19,11565710,TLT
2022-01-03,146.41,146.94,144.28,144.3,26490765,TLT
2022-01-04,143.61,144.13,142.74,143.7,18152454,TLT
2022-01-05,144.13,144.16,142.71,142.92,15802139,TLT
2022-01-06,142.6,143.44,142.29,143.29,15647204,TLT
2022-01-07,143.13,143.24,141.56,142.26,14878229,TLT
2022-01-10,141.65,142.81,141.36,142.61,11600201,TLT
2022-01-11,142.88,143.63,142.69,143.56,15777566,TLT
2022-01-12,143.9,144.01,142.99,143.01,12315046,TLT
2022-01-13,143.39,144.42,143.03,144.28,12211989,TLT
2022-01-14,143.42,143.46,141.79,142.1,15302332,TLT
2022-01-18,140.96,141.31,140.02,140.1,15501151,TLT
2022-01-19,140.53,141.71,140.31,141.07,13758812,TLT
2022-01-20,141.37,141.99,141.09,141.94,11192668,TLT
2022-01-21,143.4,144.1,142.67,143.63,23179932,TLT
2022-01-24,144.3,144.37,142.43,142.45,21420902,TLT
2022-01-25,143.11,143.71,141.8,142.22,12063311,TLT
2022-01-26,142.26,142.57,140.49,140.5,19389678,TLT
2022-01-27,142.41,143.37,142.33,143.08,16614749,TLT
2022-01-28,142.09,143.46,141.85,143.13,9707528,TLT
2022-01-31,142.18,142.95,141.96,142.39,10465906,TLT
2022-02-01,142.28,142.36,141.05,141.72,15953129,TLT
2022-02-02,141.95,143.57,141.93,142.2,15349817,TLT
2022-02-03,140.44,141.48,140.18,141.09,13021811,TLT
2022-02-04,139.85,140.14,138.78,139.01,18090650,TLT
2022-02-07,138.91,139.31,138.55,139.1,10374467,TLT
2022-02-08,138.21,138.58,137.82,138.17,13988720,TLT
2022-02-09,138.72,139.37,138.19,138.43,12043094,TLT
2022-02-10,137.66,137.83,135.84,136.23,26670231,TLT
2022-02-11,136.85,138.51,135.36,138.25,33658026,TLT
2022-02-14,137.13,137.74,135.97,136.53,17990289,TLT
2022-02-15,135.6,135.84,134.94,134.98,13291784,TLT
2022-02-16,135.95,136.07,134.51,135.78,13460125,TLT
2022-02-17,136.45,137.57,135.9,136.79,20103001,TLT
2022-02-18,137.52,138.37,137.16,138.23,12825292,TLT
2022-02-22,137.69,138.67,137.47,138.59,15360391,TLT
2022-02-23,137.68,137.85,136.56,136.68,13050942,TLT
2022-02-24,139.09,139.37,136.25,136.77,22260851,TLT
2022-02-25,136.86,137.31,136.18,136.87,11934696,TLT
2022-02-28,138.43,140.05,138.32,139.87,19365480,TLT
2022-03-01,140.36,142.33,140.0,141.3,30493889,TLT
2022-03-02,139.84,140.42,136.41,136.47,22870902,TLT
2022-03-03,137.49,138.7,137.02,137.86,15079287,TLT
2022-03-04,140.36,140.83,139.3,140.24,20970418,TLT
2022-03-07,139.12,140.64,138.77,139.17,19895610,TLT
2022-03-08,137.51,138.25,137.25,137.77,24581709,TLT
2022-03-09,137.06,137.35,136.13,136.42,15054636,TLT
2022-03-10,134.83,135.17,133.72,134.46,22365036,TLT
2022-03-11,134.34,135.45,134.21,134.91,11304001,TLT
2022-03-14,132.7,132.89,131.72,131.76,19221999,TLT
2022-03-15,132.86,133.15,131.19,131.53,15102362,TLT
2022-03-16,131.83,133.13,130.32,132.82,21636423,TLT
2022-03-17,132.82,133.34,131.07,131.83,15798021,TLT
2022-03-18,132.57,133.54,132.57,133.44,34886967,TLT
2022-03-21,131.28,131.67,129.75,130.35,20743946,TLT
2022-03-22,128.95,129.34,128.34,128.68,17796142,TLT
2022-03-23,129.37,131.6,128.86,131.5,15416857,TLT
2022-03-24,129.65,131.18,129.6,130.47,13116773,TLT
2022-03-25,129.5,129.52,127.65,128.66,18783280,TLT
2022-03-28,129.39,130.56,129.04,129.76,14412344,TLT
2022-03-29,130.56,131.55,129.74,130.74,15731846,TLT
2022-03-30,130.07,132.01,129.98,131.76,12721481,TLT
2022-03-31,131.98,132.67,131.66,132.08,16678203,TLT
2022-04-01,130.01,132.96,129.71,132.38,18335263,TLT
2022-04-04,131.93,131.98,130.71,131.46,10745522,TLT
2022-04-05,130.76,130.78,128.29,128.49,19818077,TLT
2022-04-06,126.43,128.3,126.4,127.45,18625927,TLT
2022-04-07,126.11,126.67,125.41,126.49,19347995,TLT
2022-04-08,125.45,125.83,124.26,125.12,21102953,TLT
2022-04-11,123.92,124.19,122.56,123.14,22037177,TLT
2022-04-12,124.05,124.16,122.67,122.97,18445272,TLT
2022-04-13,123.05,124.3,122.89,123.22,14134053,TLT
2022-04-14,122.86,122.93,120.38,120.75,26309424,TLT
2022-04-18,120.87,121.08,119.69,120.15,15256898,TLT
2022-04-19,119.15,119.72,118.67,119.25,21416043,TLT
2022-04-20,120.22,121.97,119.92,121.65,25291674,TLT
2022-04-21,120.83,120.91,119.17,120.75,19065786,TLT
2022-04-22,120.07,121.44,119.81,119.99,15441144,TLT
2022-04-25,121.38,122.19,121.12,121.19,20069871,TLT
2022-04-26,122.44,123.03,121.76,122.41,21226312,TLT
2022-04-27,122.19,122.32,120.77,120.84,11181306,TLT
2022-04-28,120.39,121.07,120.01,121.02,13602494,TLT
2022-04-29,119.31,120.97,119.1,119.45,19518034,TLT
2022-05-02,117.86,118.27,116.93,117.18,22153907,TLT
2022-05-03,119.04,119.31,117.89,117.97,15455107,TLT
2022-05-04,117.97,118.97,117.35,118.62,21864222,TLT
2022-05-05,116.35,116.47,114.01,115.37,38701325,TLT
2022-05-06,114.14,115.04,113.31,113.67,25193695,TLT
2022-05-09,112.86,114.71,112.62,114.67,22411581,TLT
2022-05-10,115.89,116.96,115.48,115.71,28536606,TLT
2022-05-11,114.74,117.94,114.44,117.94,27141613,TLT
2022-05-12,118.02,118.89,117.65,117.72,22448752,TLT
2022-05-13,116.98,117.15,115.9,115.98,15749329,TLT
2022-05-16,116.21,116.94,115.85,115.86,8902763,TLT
2022-05-17,114.71,115.35,114.36,114.46,10809455,TLT
2022-05-18,114.72,117.0,114.61,116.9,15260047,TLT
2022-05-19,118.64,118.72,116.85,117.18,17237228,TLT
2022-05-20,117.09,119.02,117.06,118.51,17308968,TLT
2022-05-23,117.71,118.25,116.54,116.56,12048071,TLT
2022-05-24,117.9,119.64,117.86,118.86,17615938,TLT
2022-05-25,119.61,119.62,118.59,119.33,11137983,TLT
2022-05-26,119.02,119.09,117.8,118.79,11728953,TLT
2022-05-27,119.36,119.74,118.74,119.08,9441185,TLT
2022-05-31,117.18,117.23,115.92,116.56,21450459,TLT
2022-06-01,117.03,117.34,115.69,116.22,11774464,TLT
2022-06-02,116.63,116.71,115.46,116.28,8078707,TLT
2022-06-03,115.08,116.06,114.87,116.03,11469270,TLT
2022-06-06,115.15,115.51,113.81,113.89,15903891,TLT
2022-06-07,114.61,115.78,114.58,115.12,10230005,TLT
2022-06-08,114.68,115.13,114.08,114.1,9069473,TLT
2022-06-09,113.84,114.71,113.68,114.48,11459112,TLT
2022-06-10,114.36,114.61,112.96,113.77,17529539,TLT
2022-06-13,111.49,111.67,109.24,110.2,27318873,TLT
2022-06-14,110.53,110.98,108.59,108.81,16633456,TLT
2022-06-15,110.09,110.99,109.03,110.84,19834999,TLT
2022-06-16,108.45,111.72,108.11,111.72,21076966,TLT
2022-06-17,112.01,112.83,110.96,112.08,16878503,TLT
2022-06-21,110.08,111.02,109.81,110.18,12019141,TLT
2022-06-22,112.69,113.31,112.38,113.21,15580711,TLT
2022-06-23,113.9,115.17,113.49,114.14,16920014,TLT
2022-06-24,113.45,114.17,112.5,112.56,14471516,TLT
2022-06-27,111.22,112.22,111.16,111.6,8616039,TLT
2022-06-28,111.29,112.18,110.87,112.12,11529740,TLT
2022-06-29,112.38,113.9,112.17,113.87,8940740,TLT
2022-06-30,114.84,115.77,114.75,114.87,16476477,TLT
2022-07-01,115.9,117.59,115.22,115.82,17520503,TLT
2022-07-05,116.89,117.75,116.17,116.73,12897023,TLT
2022-07-06,117.39,117.54,114.77,114.77,15776614,TLT
2022-07-07,115.1,115.17,113.51,113.76,10232390,TLT
2022-07-08,113.5,113.5,112.05,112.5,11093945,TLT
2022-07-11,113.79,114.79,113.7,114.44,9293065,TLT
2022-07-12,115.51,116.23,114.97,115.12,15706044,TLT
2022-07-13,113.77,116.65,113.45,116.44,15167260,TLT
2022-07-14,115.08,116.16,114.47,115.49,12119747,TLT
2022-07-15,115.84,116.82,115.6,116.14,10421488,TLT
2022-07-18,115.25,115.32,114.18,114.93,12020761,TLT
2022-07-19,114.91,115.15,113.66,114.31,7161899,TLT
2022-07-20,115.48,115.55,114.05,114.61,6999566,TLT
2022-07-21,115.19,116.72,115.01,116.59,10685257,TLT
2022-07-22,118.29,119.27,117.97,118.55,13818100,TLT
2022-07-25,116.71,117.54,116.47,117.39,13533227,TLT
2022-07-26,118.86,119.24,117.39,117.48,11088286,TLT
2022-07-27,118.01,118.49,116.71,116.82,13116835,TLT
2022-07-28,118.06,118.92,117.32,117.75,12885424,TLT
2022-07-29,117.7,119.31,117.33,117.43,12836191,TLT
2022-08-01,118.25,120.1,118.08,120.04,13014448,TLT
2022-08-02,120.15,120.69,117.28,117.5,12868104,TLT
2022-08-03,117.17,119.47,116.33,119.35,13318479,TLT
2022-08-04,118.98,119.55,118.54,119.31,8933518,TLT
2022-08-05,117.07,117.11,115.89,116.47,13604932,TLT
2022-08-08,117.64,118.53,117.56,118.35,12789100,TLT
2022-08-09,117.73,118.36,117.46,117.89,6128627,TLT
2022-08-10,117.73,118.91,116.73,117.12,11788254,TLT
2022-08-11,116.86,117.06,114.09,114.39,14729032,TLT
2022-08-12,115.1,115.57,114.43,115.55,8718001,TLT
2022-08-15,116.33,116.75,115.45,115.45,5997018,TLT
2022-08-16,115.25,116.02,114.24,115.93,8826759,TLT
2022-08-17,115.06,115.1,114.31,114.72,10603172,TLT
2022-08-18,114.96,115.64,114.58,114.89,8876104,TLT
2022-08-19,113.23,113.34,112.74,113.04,11946560,TLT
2022-08-22,112.86,112.96,112.13,112.66,7828227,TLT
2022-08-23,112.19,113.48,111.73,112.04,14977460,TLT
2022-08-24,111.48,111.87,110.86,111.22,9757534,TLT
2022-08-25,111.32,113.09,110.99,112.77,17457773,TLT
2022-08-26,112.3,113.99,112.01,113.62,14567318,TLT
2022-08-29,112.94,113.01,112.13,112.68,10937951,TLT
2022-08-30,112.62,113.51,112.21,112.96,11496990,TLT
2022-08-31,112.69,113.34,111.57,111.88,10568102,TLT
2022-09-01,109.87,110.25,108.94,109.6,16430164,TLT
2022-09-02,109.68,110.56,109.47,110.22,9405625,TLT
2022-09-06,108.89,108.97,107.42,107.49,17796147,TLT
2022-09-07,108.32,109.48,108.21,109.19,12511247,TLT
2022-09-08,108.86,109.52,108.05,108.07,11415199,TLT
2022-09-09,108.33,108.8,107.63,108.31,9880000,TLT
2022-09-12,108.63,108.89,106.92,107.42,10998790,TLT
2022-09-13,106.56,107.74,106.24,107.67,18903859,TLT
2022-09-14,107.34,108.21,107.11,108.04,10567591,TLT
2022-09-15,107.85,108.19,107.58,107.97,8522842,TLT
2022-09-16,107.03,108.05,106.76,107.07,14917116,TLT
2022-09-19,106.95,107.82,106.8,107.32,8186417,TLT
2022-09-20,105.69,106.84,105.4,106.25,15681372,TLT
2022-09-21,106.7,108.04,105.97,108.03,18213939,TLT
2022-09-22,105.79,105.96,104.73,105.27,21964126,TLT
2022-09-23,105.35,106.43,104.56,105.7,18605186,TLT
2022-09-26,105.35,105.41,103.22,103.68,18352313,TLT
2022-09-27,102.71,102.98,100.9,100.95,27258129,TLT
2022-09-28,103.13,104.45,102.48,104.33,28420297,TLT
2022-09-29,102.9,104.23,102.8,103.79,15194074,TLT
2022-09-30,104.27,104.86,102.22,102.45,21018475,TLT
2022-10-03,103.85,104.68,103.15,103.83,19871237,TLT
2022-10-04,104.15,104.65,103.3,103.54,11583809,TLT
2022-10-05,102.73,102.84,101.58,102.55,15112525,TLT
2022-10-06,102.58,102.84,101.53,101.98,11701280,TLT
2022-10-07,100.81,101.62,100.47,100.99,11243452,TLT
2022-10-10,100.5,100.51,98.79,99.42,11824560,TLT
2022-10-11,99.74,100.9,98.99,99.86,26989086,TLT
2022-10-12,99.28,100.54,99.19,100.35,14341442,TLT
2022-10-13,98.36,100.38,98.34,99.39,24831411,TLT
2022-10-14,100.19,100.19,98.25,98.57,13657815,TLT
2022-10-17,99.29,99.66,97.94,98.09,15319642,TLT
2022-10-18,97.95,98.46,96.87,98.32,13787652,TLT
2022-10-19,97.19,97.42,96.32,96.53,17752039,TLT
2022-10-20,95.93,96.33,94.74,94.88,20442225,TLT
2022-10-21,92.99,93.93,92.26,93.17,35147657,TLT
2022-10-24,92.82,93.55,91.85,92.4,24329195,TLT
2022-10-25,94.55,95.23,94.44,95.09,21210680,TLT
2022-10-26,95.77,96.69,95.76,96.46,18046384,TLT
2022-10-27,96.98,97.9,96.21,97.47,15737492,TLT
2022-10-28,96.86,97.63,96.41,96.8,17167836,TLT
2022-10-31,96.36,96.62,95.03,96.11,19295185,TLT
2022-11-01,97.38,97.42,96.21,96.77,14368122,TLT
2022-11-02,96.91,97.63,95.96,96.35,18672490,TLT
2022-11-03,95.17,96.38,95.09,95.83,21536204,TLT
2022-11-04,95.1,95.66,94.22,94.22,17803978,TLT
2022-11-07,94.79,94.86,93.24,93.28,11115869,TLT
2022-11-08,93.8,94.96,93.76,94.3,16081420,TLT
2022-11-09,93.82,95.02,93.69,94.61,13337066,TLT
2022-11-10,96.73,98.43,96.64,98.25,32623977,TLT
2022-11-11,97.57,98.37,97.54,97.89,11427161,TLT
2022-11-14,97.91,97.99,97.09,97.65,10889322,TLT
2022-11-15,98.25,99.3,98.11,99.23,20812664,TLT
2022-11-16,99.99,101.45,99.74,101.4,20581796,TLT
2022-11-17,100.2,100.57,99.78,100.33,19234112,TLT
2022-11-18,100.6,100.89,99.54,99.64,11630015,TLT
2022-11-21,100.69,100.82,99.8,100.06,12025947,TLT
2022-11-22,100.65,101.62,100.53,101.48,14560977,TLT
2022-11-23,102.14,103.25,102.08,103.25,17659606,TLT
2022-11-25,102.61,102.93,102.43,102.9,7466701,TLT
2022-11-28,103.61,103.81,102.68,103.19,12028318,TLT
2022-11-29,102.15,102.96,101.91,101.98,12832533,TLT
2022-11-30,101.62,102.73,101.37,102.73,17457317,TLT
2022-12-01,103.15,105.81,103.1,105.76,36121263,TLT
2022-12-02,105.3,107.1,104.6,107.09,19322238,TLT
2022-12-05,105.84,105.99,104.9,105.59,15915068,TLT
2022-12-06,106.5,107.39,106.19,106.95,16934421,TLT
2022-12-07,108.37,109.68,108.2,109.47,23688055,TLT
2022-12-08,108.7,109.45,108.47,109.17,11078426,TLT
2022-12-09,107.94,108.17,106.28,106.33,19881144,TLT
2022-12-12,107.86,108.11,106.26,106.67,13925916,TLT
2022-12-13,109.04,109.08,107.45,107.7,17919169,TLT
2022-12-14,107.66,108.32,106.89,108.16,16855988,TLT
2022-12-15,108.39,109.12,108.16,108.32,17053636,TLT
2022-12-16,106.6,107.83,106.31,107.11,16712818,TLT
2022-12-19,105.83,105.84,104.98,105.31,20950946,TLT
2022-12-20,103.38,103.81,103.1,103.44,22481344,TLT
2022-12-21,104.29,104.4,102.96,103.7,13760113,TLT
2022-12-22,103.67,104.12,103.38,103.68,9443745,TLT
2022-12-23,102.58,102.81,102.02,102.16,12281275,TLT
2022-12-27,100.49,101.07,100.01,100.14,16663533,TLT
2022-12-28,100.65,100.78,99.35,99.55,13906584,TLT
2022-12-29,99.86,100.99,99.79,100.68,13051261,TLT
2022-12-30,99.87,100.55,99.37,99.56,17338705,TLT
2023-01-03,102.2,102.34,100.84,101.46,20286529,TLT
2023-01-04,103.22,103.48,102.21,102.85,17047067,TLT
2023-01-05,101.87,103.29,101.78,103.28,11109565,TLT
2023-01-06,102.7,105.3,102.64,105.18,19602896,TLT
2023-01-09,104.41,105.93,104.27,105.74,15381940,TLT
2023-01-10,104.53,104.82,103.5,103.99,16134416,TLT
2023-01-11,104.97,105.72,104.7,105.68,14919247,TLT
2023-01-12,105.82,107.81,104.56,107.76,22894073,TLT
2023-01-13,107.1,107.8,106.38,106.75,14315222,TLT
2023-01-17,105.67,106.66,105.65,106.06,10903670,TLT
2023-01-18,108.46,108.77,107.12,108.63,28754789,TLT
2023-01-19,108.1,108.37,107.44,107.95,11724514,TLT
2023-01-20,106.96,107.24,106.11,106.2,13567477,TLT
2023-01-23,105.57,106.2,105.49,105.7,10265040,TLT
2023-01-24,106.12,107.45,105.39,107.22,11779299,TLT
2023-01-25,107.37,107.91,106.64,107.48,9122008,TLT
2023-01-26,107.14,107.65,106.49,106.98,11668714,TLT
2023-01-27,106.19,106.96,106.11,106.71,9240341,TLT
2023-01-30,106.46,107.16,106.19,106.32,8198833,TLT
2023-01-31,106.98,107.28,105.87,107.17,11169775,TLT
2023-02-01,107.55,108.59,106.42,108.18,19593569,TLT
2023-02-02,108.92,109.36,108.08,108.32,14171331,TLT
2023-02-03,106.77,107.11,106.08,106.7,15361010,TLT
2023-02-06,105.75,106.31,105.68,105.91,10453154,TLT
2023-02-07,105.33,106.23,105.0,105.06,15538973,TLT
2023-02-08,105.04,105.58,104.39,105.56,11160379,TLT
2023-02-09,106.47,106.62,104.39,104.56,14373807,TLT
2023-02-10,104.4,104.44,103.11,103.39,13414622,TLT
2023-02-13,103.71,104.42,103.58,104.26,11112792,TLT
