date,open,high,low,close,volume,symbol
2023-04-12,317.82,318.42,312.56,313.04,41139998,QQQ
2023-04-13,314.82,319.65,314.64,319.17,36779428,QQQ
2023-04-14,317.59,320.36,315.61,318.57,38923745,QQQ
2023-04-17,318.15,319.2,316.04,318.84,30046178,QQQ
2023-04-18,320.99,321.42,317.64,318.86,31788178,QQQ
2023-04-19,316.41,319.79,316.28,318.71,27990790,QQQ
2023-04-20,315.69,319.27,314.97,316.28,41608987,QQQ
2023-04-21,315.91,317.4,314.1,316.61,34714824,QQQ
2023-04-24,316.38,317.74,313.74,315.95,30465784,QQQ
2023-04-25,314.29,314.97,309.89,309.99,38622589,QQQ
2023-04-26,313.44,314.94,311.34,311.87,36463933,QQQ
2023-04-27,315.7,320.86,315.05,320.35,41939344,QQQ
2023-04-28,320.11,322.65,318.96,322.56,41899223,QQQ
2023-05-01,322.09,323.63,321.09,322.19,30768656,QQQ
2023-05-02,322.12,322.45,317.61,319.38,40655247,QQQ
2023-05-03,319.75,322.47,317.18,317.29,44534501,QQQ
2023-05-04,317.06,318.23,315.11,316.17,36264635,QQQ
2023-05-05,318.46,323.76,318.1,322.89,36713104,QQQ
2023-05-08,322.42,324.04,321.31,323.69,26777053,QQQ
2023-05-09,322.0,322.88,321.32,321.64,23891292,QQQ
2023-05-10,324.11,326.01,321.6,325.14,44503508,QQQ
2023-05-11,325.7,326.75,324.12,326.2,30421023,QQQ
2023-05-12,326.7,327.17,322.94,325.03,31271328,QQQ
2023-05-15,325.54,327.03,323.96,326.79,24297079,QQQ
2023-05-16,326.06,328.91,326.02,327.16,28815904,QQQ
2023-05-17,328.24,331.71,327.04,331.12,34923426,QQQ
2023-05-18,331.52,337.49,331.5,337.27,48080076,QQQ
2023-05-19,337.49,338.21,335.43,336.51,39396750,QQQ
2023-05-22,336.26,338.67,336.24,337.64,28760458,QQQ
2023-05-23,335.89,337.06,333.0,333.36,35783164,QQQ
2023-05-24,331.37,332.91,329.56,331.65,39533533,QQQ
2023-05-25,339.16,341.01,336.66,339.72,49731682,QQQ
2023-05-26,340.76,349.25,340.66,348.4,43589769,QQQ
2023-05-30,352.71,353.93,348.53,349.98,50187915,QQQ
2023-05-31,348.37,350.6,346.51,347.99,42824189,QQQ
2023-06-01,347.73,353.36,346.66,352.01,35789968,QQQ
2023-06-02,353.76,355.83,352.01,354.65,35859175,QQQ
2023-06-05,354.43,357.5,353.85,354.9,34879200,QQQ
2023-06-06,354.28,355.82,352.93,354.84,31560481,QQQ
2023-06-07,355.13,357.12,348.18,348.82,50411936,QQQ
2023-06-08,349.12,353.62,348.89,353.15,33339857,QQQ
2023-06-09,354.63,357.66,353.03,354.5,37604192,QQQ
2023-06-12,356.19,360.59,355.2,360.49,28599737,QQQ
2023-06-13,363.31,364.11,360.03,363.26,37248731,QQQ
2023-06-14,363.27,366.19,360.42,365.9,44789679,QQQ
2023-06-15,364.61,371.77,363.98,370.26,46165790,QQQ
2023-06-16,372.72,372.85,367.48,367.93,39873344,QQQ
2023-06-20,365.98,368.32,363.88,366.9,31722526,QQQ
