date,open,high,low,close,volume,symbol
2023-08-21,437.55,440.11,435.32,439.34,51088928,SPY
2023-08-22,441.17,441.18,437.57,438.15,47078216,SPY
2023-08-23,439.25,443.67,439.1,443.03,46542471,SPY
2023-08-24,444.69,445.22,436.85,436.89,68344119,SPY
2023-08-25,438.68,441.3,435.0,439.97,78066446,SPY
2023-08-28,442.24,443.4,440.86,442.76,47647137,SPY
2023-08-29,442.65,449.45,442.46,449.16,63356770,SPY
2023-08-30,449.53,451.67,448.78,451.01,51158303,SPY
2023-08-31,451.65,452.83,450.16,450.35,46231176,SPY
2023-09-01,453.17,453.67,449.68,451.19,42300135,SPY
2023-09-05,450.74,451.06,449.17,449.24,41074762,SPY
2023-09-06,448.4,448.51,443.81,446.22,53889875,SPY
2023-09-07,443.11,445.55,442.75,444.85,49579812,SPY
2023-09-08,444.9,447.11,444.53,445.52,41953870,SPY
2023-09-11,448.24,448.77,446.46,448.45,43376834,SPY
2023-09-12,446.95,448.53,445.39,445.99,46237990,SPY
2023-09-13,446.22,447.71,445.07,446.51,44703821,SPY
2023-09-14,449.07,451.08,447.71,450.36,52755780,SPY
2023-09-15,447.15,447.48,442.92,443.37,72657508,SPY
2023-09-18,443.05,444.97,442.56,443.63,38748082,SPY
2023-09-19,442.68,443.29,439.94,442.71,45945133,SPY
2023-09-20,444.01,444.44,438.43,438.64,54860547,SPY
2023-09-21,435.7,435.97,431.23,431.39,72854881,SPY
2023-09-22,432.46,434.1,429.99,430.42,70183897,SPY
2023-09-25,429.16,432.27,428.72,432.23,49960920,SPY
2023-09-26,429.09,429.82,425.02,425.88,68402915,SPY
2023-09-27,427.09,427.67,422.29,426.05,76587288,SPY
2023-09-28,425.48,430.25,424.87,428.52,67116177,SPY
2023-09-29,431.69,431.85,425.91,427.48,83400264,SPY
2023-10-02,426.62,428.6,424.46,427.31,68143155,SPY
2023-10-03,425.06,426.65,420.18,421.59,80876181,SPY
2023-10-04,422.07,425.43,420.56,424.66,68287688,SPY
2023-10-05,424.36,425.37,421.17,424.5,53773588,SPY
2023-10-06,421.97,431.13,420.6,429.54,84162179,SPY
2023-10-09,427.58,432.88,427.01,432.29,55843263,SPY
2023-10-10,432.94,437.22,432.53,434.54,61648944,SPY
2023-10-11,435.65,436.58,433.18,436.32,47367262,SPY
2023-10-12,436.95,437.34,431.23,433.66,64063130,SPY
2023-10-13,435.21,436.45,429.88,431.5,69441303,SPY
2023-10-16,433.81,437.14,433.57,436.04,57547685,SPY
2023-10-17,432.81,438.14,432.45,436.02,60264043,SPY
2023-10-18,434.19,435.18,429.09,430.21,73566174,SPY
